controller=global horizon=8 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 1.26626e-02, 1.01671e+01, 0.00000e+00, 0.00000e+00, 4.00000e+00, 1.00000e+00, 2.62472e-03
1, 5, 6.33132e-02, 1.01332e+01, 8.12834e-02, 8.12834e-02, 4.00000e+00, 8.00000e-01, 1.34483e-02
2, 9, 1.13964e-01, 1.01048e+01, 1.18855e-01, 1.18855e-01, 4.00000e+00, 4.44444e-01, 2.85075e-02
3, 14, 1.77277e-01, 1.00713e+01, 1.76914e-01, 1.76914e-01, 4.00000e+00, 3.57143e-01, 4.61628e-02
4, 18, 2.27928e-01, 1.00556e+01, 2.23362e-01, 2.23362e-01, 4.00000e+00, 2.22222e-01, 7.58535e-02
5, 21, 2.65915e-01, 1.00504e+01, 2.34974e-01, 2.34974e-01, 4.00000e+00, 1.42857e-01, 9.09532e-02
6, 26, 3.29229e-01, 1.00341e+01, 2.69810e-01, 2.69810e-01, 4.00000e+00, 1.92308e-01, 1.31895e-01
7, 31, 3.92542e-01, 1.00299e+01, 0.00000e+00, 0.00000e+00, -6.00000e+00, 1.61290e-01, 1.69542e-01
8, 34, 4.30530e-01, 1.00363e+01, 3.39481e-01, 3.39481e-01, -6.00000e+00, 8.82353e-02, 1.82083e-01
9, 38, 4.81180e-01, 1.00411e+01, 3.85929e-01, 3.85929e-01, -6.00000e+00, 1.05263e-01, 1.96572e-01
10, 41, 5.19168e-01, 1.00447e+01, 3.74317e-01, 3.74317e-01, -6.00000e+00, 7.31707e-02, 1.85152e-01
11, 46, 5.82481e-01, 1.00383e+01, 4.09153e-01, 4.09153e-01, -6.00000e+00, 1.08696e-01, 2.05825e-01
12, 52, 6.58457e-01, 1.00271e+01, 4.78824e-01, 4.78824e-01, -6.00000e+00, 1.15385e-01, 2.04921e-01
13, 56, 7.09108e-01, 1.00252e+01, 5.25272e-01, 5.25272e-01, -6.00000e+00, 7.14286e-02, 2.30545e-01
14, 61, 7.72421e-01, 1.00209e+01, 0.00000e+00, 0.00000e+00, -8.00000e+00, 8.19672e-02, 2.12469e-01
15, 65, 8.23072e-01, 1.00171e+01, 6.99451e-01, 6.99451e-01, -8.00000e+00, 6.15385e-02, 2.38888e-01
16, 70, 8.86385e-01, 1.00184e+01, 7.80734e-01, 7.80734e-01, -8.00000e+00, 7.14286e-02, 2.64952e-01
17, 74, 9.37035e-01, 1.00075e+01, 8.03958e-01, 8.03958e-01, -8.00000e+00, 5.40541e-02, 2.50985e-01
18, 79, 1.00035e+00, 9.99085e+00, 8.50406e-01, 8.50406e-01, -8.00000e+00, 6.32911e-02, 2.91049e-01
19, 83, 1.05100e+00, 9.96803e+00, 8.38794e-01, 8.38794e-01, -8.00000e+00, 4.81928e-02, 2.60576e-01
20, 87, 1.10165e+00, 9.96934e+00, 9.20077e-01, 9.20077e-01, -8.00000e+00, 4.59770e-02, 2.94581e-01
21, 92, 1.16496e+00, 9.95624e+00, 0.00000e+00, 0.00000e+00, -8.00000e+00, 5.43478e-02, 3.24647e-01
22, 96, 1.21561e+00, 9.95646e+00, 8.96853e-01, 8.96853e-01, -8.00000e+00, 5.20833e-02, 3.15383e-01
23, 101, 1.27893e+00, 9.93010e+00, 1.02732e+00, 1.02732e+00, -8.00000e+00, 7.92079e-02, 3.04804e-01
24, 105, 1.32958e+00, 9.91239e+00, 1.20150e+00, 1.20150e+00, -8.00000e+00, 7.61905e-02, 3.29975e-01
25, 108, 1.36757e+00, 9.89437e+00, 1.17827e+00, 1.17827e+00, -8.00000e+00, 1.01852e-01, 3.41139e-01
26, 110, 1.39289e+00, 9.89807e+00, 1.05054e+00, 1.05054e+00, -8.00000e+00, 8.18182e-02, 3.26582e-01
27, 115, 1.45620e+00, 9.87785e+00, 1.08538e+00, 1.08538e+00, -8.00000e+00, 1.21739e-01, 3.35801e-01
28, 119, 1.50685e+00, 9.89054e+00, 0.00000e+00, 0.00000e+00, -3.20000e+01, 7.56303e-02, 3.50286e-01
29, 123, 1.55750e+00, 9.89355e+00, 1.31762e+00, 1.31762e+00, -3.20000e+01, 8.13008e-02, 3.80999e-01
30, 127, 1.60816e+00, 9.90127e+00, 1.44535e+00, 1.44535e+00, -3.20000e+01, 7.87402e-02, 4.13836e-01
31, 131, 1.65881e+00, 9.90770e+00, 1.50341e+00, 1.50341e+00, -3.20000e+01, 7.63359e-02, 4.41642e-01
32, 136, 1.72212e+00, 9.89877e+00, 1.64275e+00, 1.64275e+00, -3.20000e+01, 8.82353e-02, 4.19906e-01
33, 140, 1.77277e+00, 9.89618e+00, 1.70081e+00, 1.70081e+00, -3.20000e+01, 9.28571e-02, 4.26214e-01
34, 145, 1.83608e+00, 9.88325e+00, 1.78209e+00, 1.78209e+00, -3.20000e+01, 1.10345e-01, 4.12816e-01
35, 150, 1.89940e+00, 9.89776e+00, 0.00000e+00, 0.00000e+00, -2.80000e+01, 7.33333e-02, 4.90969e-01
36, 154, 1.95005e+00, 9.90105e+00, 2.01433e+00, 2.01433e+00, -2.80000e+01, 6.49351e-02, 4.45993e-01
37, 158, 2.00070e+00, 9.89039e+00, 1.82854e+00, 1.82854e+00, -2.80000e+01, 6.96203e-02, 4.33994e-01
38, 161, 2.03868e+00, 9.89488e+00, 1.87499e+00, 1.87499e+00, -2.80000e+01, 6.21118e-02, 4.82301e-01
39, 168, 2.12732e+00, 9.87121e+00, 1.86338e+00, 1.86338e+00, -2.80000e+01, 8.92857e-02, 4.69289e-01
40, 171, 2.16531e+00, 9.88352e+00, 1.87499e+00, 1.87499e+00, -2.80000e+01, 7.60234e-02, 5.08787e-01
41, 176, 2.22862e+00, 9.86464e+00, 1.70081e+00, 1.70081e+00, -2.80000e+01, 9.65909e-02, 4.36582e-01
42, 180, 2.27928e+00, 9.85784e+00, 0.00000e+00, 0.00000e+00, -3.80000e+01, 5.55556e-02, 5.12571e-01
43, 184, 2.32993e+00, 9.87483e+00, 1.65701e+00, 1.65701e+00, -3.80000e+01, 5.97826e-02, 4.93344e-01
44, 188, 2.38058e+00, 9.85311e+00, 1.73829e+00, 1.73829e+00, -3.80000e+01, 6.38298e-02, 5.05192e-01
45, 192, 2.43123e+00, 9.88494e+00, 1.84280e+00, 1.84280e+00, -3.80000e+01, 7.29167e-02, 4.95157e-01
46, 197, 2.49454e+00, 9.84656e+00, 1.99342e+00, 1.99342e+00, -3.80000e+01, 8.12183e-02, 4.90143e-01
47, 201, 2.54519e+00, 9.83254e+00, 1.95483e+00, 1.95483e+00, -3.80000e+01, 8.45771e-02, 5.75028e-01
48, 204, 2.58318e+00, 9.83308e+00, 2.03680e+00, 2.03680e+00, -3.80000e+01, 8.33333e-02, 5.60737e-01
49, 207, 2.62117e+00, 9.83325e+00, 0.00000e+00, 0.00000e+00, -2.60000e+01, 7.24638e-02, 5.38159e-01
50, 208, 2.63383e+00, 9.82704e+00, 1.79295e+00, 1.79295e+00, -2.60000e+01, 7.69231e-02, 5.54099e-01
51, 214, 2.70980e+00, 9.79862e+00, 1.74650e+00, 1.74650e+00, -2.60000e+01, 9.81308e-02, 5.94557e-01
52, 219, 2.77312e+00, 9.77372e+00, 2.01289e+00, 2.01289e+00, -2.60000e+01, 1.00457e-01, 5.34738e-01
53, 222, 2.81111e+00, 9.76134e+00, 2.05934e+00, 2.05934e+00, -2.60000e+01, 1.03604e-01, 5.77732e-01
54, 224, 2.83643e+00, 9.75513e+00, 2.09459e+00, 2.09459e+00, -2.60000e+01, 1.29464e-01, 5.92678e-01
55, 228, 2.88708e+00, 9.75741e+00, 2.16426e+00, 2.16426e+00, -2.60000e+01, 1.53509e-01, 5.09603e-01
56, 233, 2.95039e+00, 9.74124e+00, 0.00000e+00, 0.00000e+00, -4.40000e+01, 1.20172e-01, 6.42102e-01
57, 236, 2.98838e+00, 9.74887e+00, 2.07205e+00, 2.07205e+00, -4.40000e+01, 9.32203e-02, 5.90331e-01
58, 241, 3.05170e+00, 9.71852e+00, 2.21139e+00, 2.21139e+00, -4.40000e+01, 9.95851e-02, 6.26247e-01
59, 245, 3.10235e+00, 9.69782e+00, 2.02560e+00, 2.02560e+00, -4.40000e+01, 9.38776e-02, 6.17151e-01
60, 247, 3.12767e+00, 9.69411e+00, 2.19978e+00, 2.19978e+00, -4.40000e+01, 1.05263e-01, 6.10372e-01
61, 253, 3.20365e+00, 9.67940e+00, 2.69909e+00, 2.69909e+00, -4.40000e+01, 1.42292e-01, 6.72704e-01
62, 257, 3.25430e+00, 9.67734e+00, 3.02422e+00, 3.02422e+00, -4.40000e+01, 1.71206e-01, 7.13836e-01
63, 259, 3.27962e+00, 9.64614e+00, 0.00000e+00, 0.00000e+00, -3.00000e+01, 1.35135e-01, 6.51295e-01
64, 265, 3.35560e+00, 9.66107e+00, 2.88522e+00, 2.88522e+00, -3.00000e+01, 1.43396e-01, 7.18276e-01
65, 266, 3.36826e+00, 9.66777e+00, 2.94328e+00, 2.94328e+00, -3.00000e+01, 1.39098e-01, 6.53252e-01
66, 270, 3.41891e+00, 9.68817e+00, 3.21069e+00, 3.21069e+00, -3.00000e+01, 1.44444e-01, 7.02216e-01
67, 273, 3.45690e+00, 9.69883e+00, 3.21069e+00, 3.21069e+00, -3.00000e+01, 1.53846e-01, 6.96185e-01
68, 276, 3.49489e+00, 9.69074e+00, 3.58228e+00, 3.58228e+00, -3.00000e+01, 1.77536e-01, 7.29427e-01
69, 281, 3.55820e+00, 9.66714e+00, 3.70693e+00, 3.70693e+00, -3.00000e+01, 1.92171e-01, 7.26990e-01
70, 285, 3.60885e+00, 9.60645e+00, 0.00000e+00, 0.00000e+00, -4.20000e+01, 1.08772e-01, 7.24162e-01
71, 290, 3.67217e+00, 9.61636e+00, 3.40502e+00, 3.40502e+00, -4.20000e+01, 1.06897e-01, 7.27306e-01
72, 294, 3.72282e+00, 9.61404e+00, 3.44353e+00, 3.44353e+00, -4.20000e+01, 1.19048e-01, 7.57884e-01
73, 296, 3.74814e+00, 9.62721e+00, 2.72359e+00, 2.72359e+00, -4.20000e+01, 1.14865e-01, 7.91568e-01
74, 298, 3.77347e+00, 9.64046e+00, 2.59851e+00, 2.59851e+00, -4.20000e+01, 1.30872e-01, 7.89762e-01
75, 301, 3.81145e+00, 9.64016e+00, 2.73732e+00, 2.73732e+00, -4.20000e+01, 1.62791e-01, 8.03361e-01
76, 306, 3.87477e+00, 9.63552e+00, 2.87667e+00, 2.87667e+00, -4.20000e+01, 1.83007e-01, 7.56987e-01
