controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.40797e+02
1, 11, 3.76579e-02, 1.00920e+01, 6.00489e-01, 6.00489e-01, 7.00000e+00, 9.09091e-01, 2.95791e-02, 3.40797e+02
2, 21, 7.18924e-02, 1.00817e+01, 1.03721e+00, 1.03721e+00, 7.00000e+00, 4.76190e-01, 6.33213e-02, 3.40797e+02
3, 31, 1.06127e-01, 1.00734e+01, 1.58311e+00, 1.58311e+00, 7.00000e+00, 3.22581e-01, 1.10227e-01, 3.40797e+02
4, 42, 1.43785e-01, 1.00654e+01, 2.18360e+00, 2.18360e+00, 7.00000e+00, 2.61905e-01, 1.65256e-01, 3.40797e+02
5, 54, 1.84866e-01, 1.00596e+01, 3.05704e+00, 3.05704e+00, 7.00000e+00, 2.22222e-01, 2.30360e-01, 3.40797e+02
6, 64, 2.19101e-01, 1.00564e+01, 3.60293e+00, 3.60293e+00, 7.00000e+00, 1.56250e-01, 3.13478e-01, 3.40797e+02
7, 75, 2.56758e-01, 1.00555e+01, 4.31260e+00, 4.31260e+00, 7.00000e+00, 1.46667e-01, 3.99268e-01, 3.40797e+02
8, 86, 2.94416e-01, 1.00532e+01, 4.80391e+00, 4.80391e+00, 7.00000e+00, 1.27907e-01, 4.42070e-01, 3.40797e+02
9, 95, 3.25227e-01, 1.00532e+01, 5.29522e+00, 5.29522e+00, 7.00000e+00, 9.47368e-02, 4.71183e-01, 3.40797e+02
10, 107, 3.66309e-01, 1.00493e+01, 6.05948e+00, 6.05948e+00, 7.00000e+00, 1.12150e-01, 4.92337e-01, 3.40797e+02
11, 117, 4.00543e-01, 1.00444e+01, 6.05948e+00, 6.05948e+00, 7.00000e+00, 8.54701e-02, 4.96893e-01, 3.40797e+02
12, 127, 4.34778e-01, 1.00409e+01, 6.60538e+00, 6.60538e+00, 7.00000e+00, 7.87402e-02, 5.49633e-01, 3.40797e+02
13, 138, 4.72436e-01, 1.00336e+01, 7.36964e+00, 7.36964e+00, 7.00000e+00, 9.42029e-02, 4.92752e-01, 3.40797e+02
14, 149, 5.10094e-01, 1.00288e+01, 8.51603e+00, 8.51603e+00, 7.00000e+00, 1.14094e-01, 5.04578e-01, 3.40797e+02
15, 159, 5.44328e-01, 1.00227e+01, 9.22570e+00, 9.22570e+00, 7.00000e+00, 1.38365e-01, 5.55893e-01, 3.40797e+02
16, 170, 5.81986e-01, 1.00182e+01, 9.60783e+00, 9.60783e+00, 7.00000e+00, 1.76471e-01, 5.52885e-01, 3.40797e+02
17, 181, 6.19644e-01, 1.00093e+01, 1.05904e+01, 1.05904e+01, 7.00000e+00, 1.87845e-01, 5.60666e-01, 3.40797e+02
18, 192, 6.57302e-01, 9.99865e+00, 1.05904e+01, 1.05904e+01, 7.00000e+00, 2.13542e-01, 5.26935e-01, 3.40797e+02
19, 201, 6.88113e-01, 9.98912e+00, 1.08634e+01, 1.08634e+01, 7.00000e+00, 2.03980e-01, 5.81137e-01, 3.40797e+02
20, 211, 7.22347e-01, 9.97979e+00, 1.15185e+01, 1.15185e+01, 7.00000e+00, 2.46445e-01, 6.10168e-01, 3.40797e+02
21, 223, 7.63429e-01, 9.96881e+00, 1.20098e+01, 1.20098e+01, 7.00000e+00, 2.78027e-01, 6.41122e-01, 3.40797e+02
22, 233, 7.97663e-01, 9.95974e+00, 1.24465e+01, 1.24465e+01, 7.00000e+00, 2.96137e-01, 6.16774e-01, 3.40797e+02
23, 244, 8.35321e-01, 9.95050e+00, 1.29924e+01, 1.29924e+01, 7.00000e+00, 3.19672e-01, 6.58370e-01, 3.40797e+02
24, 253, 8.66132e-01, 9.94874e+00, 1.40842e+01, 1.40842e+01, 7.00000e+00, 3.51779e-01, 6.66796e-01, 3.40797e+02
25, 263, 9.00366e-01, 9.93863e+00, 1.44663e+01, 1.44663e+01, 7.00000e+00, 3.65019e-01, 6.62497e-01, 3.40797e+02
26, 274, 9.38024e-01, 9.93248e+00, 1.54489e+01, 1.54489e+01, 7.00000e+00, 3.79562e-01, 7.45204e-01, 3.40797e+02
27, 286, 9.79106e-01, 9.92558e+00, 1.65407e+01, 1.65407e+01, 7.00000e+00, 3.84615e-01, 7.70879e-01, 3.40797e+02
28, 295, 1.00992e+00, 9.91904e+00, 1.73050e+01, 1.73050e+01, 7.00000e+00, 3.86441e-01, 8.25524e-01, 3.40797e+02
29, 306, 1.04757e+00, 9.91018e+00, 1.79055e+01, 1.79055e+01, 7.00000e+00, 4.01961e-01, 8.41781e-01, 3.40797e+02
30, 317, 1.08523e+00, 9.90162e+00, 1.90519e+01, 1.90519e+01, 7.00000e+00, 4.10095e-01, 8.35437e-01, 3.40797e+02
31, 326, 1.11604e+00, 9.89377e+00, 2.00891e+01, 2.00891e+01, 7.00000e+00, 4.07975e-01, 8.47158e-01, 3.40797e+02
32, 338, 1.15712e+00, 9.88351e+00, 2.09079e+01, 2.09079e+01, 7.00000e+00, 4.31953e-01, 9.10933e-01, 3.40797e+02
