controller=pattern horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, 7.20000e+01, 1.00000e+00, 2.62472e-03
1, 5, 1.58517e-01, 1.01661e+01, 2.72950e-01, 2.72950e-01, 7.20000e+01, 8.00000e-01, 1.40138e-02
2, 9, 2.85330e-01, 1.01268e+01, 3.39562e-01, 3.39562e-01, 7.20000e+01, 4.44444e-01, 3.04715e-02
3, 12, 3.80440e-01, 1.01051e+01, 3.94152e-01, 3.94152e-01, 7.20000e+01, 2.50000e-01, 4.50096e-02
4, 17, 5.38957e-01, 1.00738e+01, 6.67102e-01, 6.67102e-01, 7.20000e+01, 2.94118e-01, 6.88547e-02
5, 21, 6.65771e-01, 1.00516e+01, 1.04923e+00, 1.04923e+00, 7.20000e+01, 1.90476e-01, 9.28925e-02
6, 25, 7.92584e-01, 1.00350e+01, 1.15841e+00, 1.15841e+00, 7.20000e+01, 1.60000e-01, 1.18136e-01
7, 29, 9.19397e-01, 1.00266e+01, 1.37677e+00, 1.37677e+00, 7.20000e+01, 1.37931e-01, 1.52219e-01
8, 31, 9.82804e-01, 1.00426e+01, 1.48595e+00, 1.48595e+00, 7.20000e+01, 6.45161e-02, 1.55120e-01
9, 36, 1.14132e+00, 1.00278e+01, 1.75890e+00, 1.75890e+00, 7.20000e+01, 1.38889e-01, 1.81008e-01
10, 40, 1.26813e+00, 1.00147e+01, 1.92267e+00, 1.92267e+00, 7.20000e+01, 1.00000e-01, 1.86599e-01
11, 43, 1.36324e+00, 1.00047e+01, 2.14103e+00, 2.14103e+00, 7.20000e+01, 6.97674e-02, 1.70477e-01
12, 47, 1.49006e+00, 9.96482e+00, 2.52316e+00, 2.52316e+00, 7.20000e+01, 1.27660e-01, 1.75926e-01
13, 51, 1.61687e+00, 9.93403e+00, 2.79611e+00, 2.79611e+00, 7.20000e+01, 1.76471e-01, 1.78061e-01
14, 55, 1.74368e+00, 9.91120e+00, 3.17824e+00, 3.17824e+00, 7.20000e+01, 1.81818e-01, 1.93270e-01
15, 59, 1.87050e+00, 9.88120e+00, 3.72414e+00, 3.72414e+00, 7.20000e+01, 1.86441e-01, 1.88759e-01
16, 63, 1.99731e+00, 9.86422e+00, 4.21545e+00, 4.21545e+00, 7.20000e+01, 2.06349e-01, 1.94339e-01
17, 69, 2.18753e+00, 9.82424e+00, 4.59758e+00, 4.59758e+00, 7.20000e+01, 2.31884e-01, 2.10878e-01
18, 73, 2.31435e+00, 9.80401e+00, 5.74396e+00, 5.74396e+00, 7.20000e+01, 2.32877e-01, 2.01664e-01
19, 76, 2.40946e+00, 9.79265e+00, 5.74396e+00, 5.74396e+00, 7.20000e+01, 2.23684e-01, 2.48754e-01
20, 80, 2.53627e+00, 9.75098e+00, 5.29522e+00, 5.29522e+00, 7.20000e+01, 2.62500e-01, 2.50127e-01
21, 84, 2.66308e+00, 9.73388e+00, 5.78653e+00, 5.78653e+00, 7.20000e+01, 2.50000e-01, 2.63132e-01
22, 88, 2.78990e+00, 9.73764e+00, 5.78653e+00, 5.78653e+00, 7.20000e+01, 2.61364e-01, 2.71292e-01
23, 92, 2.91671e+00, 9.73682e+00, 5.78653e+00, 5.78653e+00, 7.20000e+01, 2.93478e-01, 2.86907e-01
24, 93, 2.94841e+00, 9.73968e+00, 5.62276e+00, 5.62276e+00, 7.20000e+01, 2.90323e-01, 2.62056e-01
25, 95, 3.01182e+00, 9.72886e+00, 5.34981e+00, 5.34981e+00, 7.20000e+01, 3.15789e-01, 2.62330e-01
26, 97, 3.07523e+00, 9.72331e+00, 5.89571e+00, 5.89571e+00, 7.20000e+01, 3.09278e-01, 2.95580e-01
27, 100, 3.17034e+00, 9.70525e+00, 6.55079e+00, 6.55079e+00, 7.20000e+01, 3.30000e-01, 3.01380e-01
28, 104, 3.29715e+00, 9.67409e+00, 6.87833e+00, 6.87833e+00, 7.20000e+01, 3.46154e-01, 3.09526e-01
29, 110, 3.48737e+00, 9.64362e+00, 7.75177e+00, 7.75177e+00, 7.20000e+01, 3.81818e-01, 3.22951e-01
30, 112, 3.55078e+00, 9.63143e+00, 7.53341e+00, 7.53341e+00, 7.20000e+01, 3.48214e-01, 3.26413e-01
31, 116, 3.67759e+00, 9.61253e+00, 7.80636e+00, 7.80636e+00, 7.20000e+01, 3.79310e-01, 3.17117e-01
32, 119, 3.77270e+00, 9.59409e+00, 7.97013e+00, 7.97013e+00, 7.20000e+01, 3.61345e-01, 3.40751e-01
33, 123, 3.89951e+00, 9.56209e+00, 7.86095e+00, 7.86095e+00, 7.20000e+01, 3.82114e-01, 3.30063e-01
34, 126, 3.99462e+00, 9.54307e+00, 8.35226e+00, 8.35226e+00, 7.20000e+01, 3.96825e-01, 3.35843e-01
35, 129, 4.08973e+00, 9.53868e+00, 8.51603e+00, 8.51603e+00, 7.20000e+01, 4.03101e-01, 3.43440e-01
36, 133, 4.21655e+00, 9.51483e+00, 9.71701e+00, 9.71701e+00, 7.20000e+01, 4.21053e-01, 3.30437e-01
37, 136, 4.31166e+00, 9.47689e+00, 1.13001e+01, 1.13001e+01, 7.20000e+01, 4.48529e-01, 3.21451e-01
38, 140, 4.43847e+00, 9.49130e+00, 1.25011e+01, 1.25011e+01, 7.20000e+01, 4.78571e-01, 4.03202e-01
39, 145, 4.59699e+00, 9.43217e+00, 1.32774e+01, 1.32774e+01, 7.20000e+01, 4.82759e-01, 4.16102e-01
40, 149, 4.72380e+00, 9.40293e+00, 1.33320e+01, 1.33320e+01, 7.20000e+01, 4.76510e-01, 4.23754e-01
41, 153, 4.85061e+00, 9.38791e+00, 1.57339e+01, 1.57339e+01, 7.20000e+01, 4.90196e-01, 4.12240e-01
42, 157, 4.97743e+00, 9.38030e+00, 1.58977e+01, 1.58977e+01, 7.20000e+01, 4.96815e-01, 4.24850e-01
43, 161, 5.10424e+00, 9.35380e+00, 1.71533e+01, 1.71533e+01, 7.20000e+01, 5.09317e-01, 4.33359e-01
44, 166, 5.26276e+00, 9.31964e+00, 1.73170e+01, 1.73170e+01, 7.20000e+01, 5.18072e-01, 4.24589e-01
45, 170, 5.38957e+00, 9.30637e+00, 1.75354e+01, 1.75354e+01, 7.20000e+01, 5.17647e-01, 4.15414e-01
46, 173, 5.48468e+00, 9.26359e+00, 1.74262e+01, 1.74262e+01, 7.20000e+01, 5.54913e-01, 4.17835e-01
47, 174, 5.51638e+00, 9.26164e+00, 1.75466e+01, 1.75466e+01, 7.20000e+01, 5.57471e-01, 4.42146e-01
48, 178, 5.64320e+00, 9.24677e+00, 1.88022e+01, 1.88022e+01, 7.20000e+01, 5.78652e-01, 4.47413e-01
49, 181, 5.73831e+00, 9.22694e+00, 1.95186e+01, 1.95186e+01, 7.20000e+01, 5.85635e-01, 4.77876e-01
50, 186, 5.89682e+00, 9.21683e+00, 2.03920e+01, 2.03920e+01, 7.20000e+01, 6.12903e-01, 4.66222e-01
51, 186, 5.89682e+00, 9.24699e+00, 2.08833e+01, 2.08833e+01, 7.20000e+01, 6.12903e-01, 5.08290e-01
52, 190, 6.02364e+00, 9.22320e+00, 2.29098e+01, 2.29098e+01, 7.20000e+01, 6.36842e-01, 4.80767e-01
53, 195, 6.18215e+00, 9.21147e+00, 2.38379e+01, 2.38379e+01, 7.20000e+01, 6.41026e-01, 5.03532e-01
54, 196, 6.21386e+00, 9.19481e+00, 2.46021e+01, 2.46021e+01, 7.20000e+01, 6.32653e-01, 5.01227e-01
55, 200, 6.34067e+00, 9.20243e+00, 2.75500e+01, 2.75500e+01, 7.20000e+01, 6.40000e-01, 5.15325e-01
56, 202, 6.40408e+00, 9.21069e+00, 2.96244e+01, 2.96244e+01, 7.20000e+01, 6.68317e-01, 5.27499e-01
57, 205, 6.49919e+00, 9.21375e+00, 3.26814e+01, 3.26814e+01, 7.20000e+01, 6.63415e-01, 5.33049e-01
58, 208, 6.59430e+00, 9.20840e+00, 3.16188e+01, 3.16188e+01, 7.20000e+01, 6.73077e-01, 5.72558e-01
59, 214, 6.78452e+00, 9.19585e+00, 3.35294e+01, 3.35294e+01, 7.20000e+01, 6.68224e-01, 5.65420e-01
60, 219, 6.94304e+00, 9.18409e+00, 0.00000e+00, 0.00000e+00, 7.20000e+01, 6.57534e-01, 6.11490e-01
61, 222, 7.03815e+00, 9.15804e+00, 3.36386e+01, 3.36386e+01, 7.20000e+01, 6.66667e-01, 5.96127e-01
62, 225, 7.13326e+00, 9.13277e+00, 3.36932e+01, 3.36932e+01, 7.20000e+01, 6.75556e-01, 5.63839e-01
63, 229, 7.26007e+00, 9.09163e+00, 3.48942e+01, 3.48942e+01, 7.20000e+01, 6.68122e-01, 5.79829e-01
64, 232, 7.35518e+00, 9.02975e+00, 3.46758e+01, 3.46758e+01, 7.20000e+01, 6.72414e-01, 5.59000e-01
65, 236, 7.48199e+00, 8.97596e+00, 3.49488e+01, 3.49488e+01, 7.20000e+01, 6.82203e-01, 5.93328e-01
66, 241, 7.64051e+00, 8.91402e+00, 3.61013e+01, 3.61013e+01, 7.20000e+01, 7.05394e-01, 5.49781e-01
67, 244, 7.73562e+00, 8.48772e+00, 1.72070e+01, 1.72070e+01, 7.20000e+01, 3.85246e-01, 6.69971e-01
68, 249, 7.89414e+00, 8.60955e+00, 1.57331e+01, 1.57331e+01, 7.20000e+01, 2.32932e-01, 7.77738e-01
69, 252, 7.98925e+00, 8.76207e+00, 1.58624e+01, 1.58624e+01, 7.20000e+01, 1.74603e-01, 9.00122e-01
70, 250, 7.92584e+00, 8.97931e+00, 1.82592e+01, 1.82592e+01, 7.20000e+01, 1.40000e-01, 9.85799e-01
71, 253, 8.02095e+00, 9.15152e+00, 1.75782e+01, 1.75782e+01, 7.20000e+01, 1.30435e-01, 1.15841e+00
72, 256, 8.11606e+00, 9.42806e+00, 2.40786e+01, 2.40786e+01, 7.20000e+01, 1.25000e-01, 1.31166e+00
73, 260, 8.24287e+00, 9.49871e+00, 2.07990e+01, 2.07990e+01, 7.20000e+01, 1.34615e-01, 1.27307e+00
74, 263, 8.33798e+00, 9.63215e+00, 2.85004e+01, 2.85004e+01, 7.20000e+01, 1.36882e-01, 1.08493e+00
75, 267, 8.46480e+00, 9.61426e+00, 2.85004e+01, 2.85004e+01, 7.20000e+01, 1.46067e-01, 9.40958e-01
76, 269, 8.52820e+00, 9.58532e+00, 3.03018e+01, 3.03018e+01, 7.20000e+01, 1.52416e-01, 7.11557e-01
77, 266, 8.43309e+00, 9.52961e+00, 2.71860e+01, 2.71860e+01, 7.20000e+01, 1.61654e-01, 6.79414e-01
78, 268, 8.49650e+00, 9.49940e+00, 2.93166e+01, 2.93166e+01, 7.20000e+01, 1.75373e-01, 6.41917e-01
79, 269, 8.52820e+00, 9.43968e+00, 2.64163e+01, 2.64163e+01, 7.20000e+01, 1.89591e-01, 6.61208e-01
80, 270, 8.55991e+00, 9.39900e+00, 2.74444e+01, 2.74444e+01, 7.20000e+01, 2.25926e-01, 6.21082e-01
81, 276, 8.75013e+00, 9.39364e+00, 2.82087e+01, 2.82087e+01, 7.20000e+01, 2.46377e-01, 6.70006e-01
82, 279, 8.84524e+00, 9.37993e+00, 2.72176e+01, 2.72176e+01, 7.20000e+01, 2.79570e-01, 6.96210e-01
83, 282, 8.94035e+00, 9.34723e+00, 2.57983e+01, 2.57983e+01, 7.20000e+01, 3.08511e-01, 6.79052e-01
84, 279, 8.84524e+00, 9.34437e+00, 2.73392e+01, 2.73392e+01, 7.20000e+01, 3.08244e-01, 6.09415e-01
85, 282, 8.94035e+00, 9.33249e+00, 2.49147e+01, 2.49147e+01, 7.20000e+01, 3.36879e-01, 6.24967e-01
86, 284, 9.00375e+00, 9.31781e+00, 2.80558e+01, 2.80558e+01, 7.20000e+01, 3.52113e-01, 6.74966e-01
87, 285, 9.03546e+00, 9.28341e+00, 3.17934e+01, 3.17934e+01, 7.20000e+01, 3.50877e-01, 6.44742e-01
88, 287, 9.09886e+00, 9.26681e+00, 3.16296e+01, 3.16296e+01, 7.20000e+01, 3.86760e-01, 6.52754e-01
89, 289, 9.16227e+00, 9.23796e+00, 3.17147e+01, 3.17147e+01, 7.20000e+01, 4.04844e-01, 6.90694e-01
90, 290, 9.19397e+00, 9.26285e+00, 3.42805e+01, 3.42805e+01, 7.20000e+01, 4.13793e-01, 7.18736e-01
91, 293, 9.28908e+00, 9.23717e+00, 3.73034e+01, 3.73034e+01, 7.20000e+01, 4.16382e-01, 7.07956e-01
92, 292, 9.25738e+00, 9.23168e+00, 3.73306e+01, 3.73306e+01, 7.20000e+01, 4.34932e-01, 7.86784e-01
93, 295, 9.35249e+00, 9.22830e+00, 3.78685e+01, 3.78685e+01, 7.20000e+01, 4.47458e-01, 7.89208e-01
94, 297, 9.41590e+00, 9.22897e+00, 3.48805e+01, 3.48805e+01, 7.20000e+01, 4.54545e-01, 7.92499e-01
95, 299, 9.47930e+00, 9.23525e+00, 3.78096e+01, 3.78096e+01, 7.20000e+01, 4.58194e-01, 7.43816e-01
96, 302, 9.57441e+00, 9.27157e+00, 3.94782e+01, 3.94782e+01, 7.20000e+01, 4.60265e-01, 7.71507e-01
97, 304, 9.63782e+00, 9.25882e+00, 4.11159e+01, 4.11159e+01, 7.20000e+01, 4.86842e-01, 7.33639e-01
98, 307, 9.73293e+00, 9.25088e+00, 4.33297e+01, 4.33297e+01, 7.20000e+01, 5.04886e-01, 7.84268e-01
99, 307, 9.73293e+00, 9.22192e+00, 4.46230e+01, 4.46230e+01, 7.20000e+01, 5.11401e-01, 7.89736e-01
100, 311, 9.85974e+00, 9.22131e+00, 4.78225e+01, 4.78225e+01, 7.20000e+01, 5.20900e-01, 7.62628e-01
101, 312, 9.89145e+00, 9.20083e+00, 4.79774e+01, 4.79774e+01, 7.20000e+01, 5.22436e-01, 7.92310e-01
102, 317, 1.00500e+01, 9.17666e+00, 5.24470e+01, 5.24470e+01, 7.20000e+01, 5.39432e-01, 8.21080e-01
103, 319, 1.01134e+01, 9.18209e+00, 5.36772e+01, 5.36772e+01, 7.20000e+01, 5.32915e-01, 7.78777e-01
104, 324, 1.02719e+01, 9.16868e+00, 5.50419e+01, 5.50419e+01, 7.20000e+01, 5.43210e-01, 8.42357e-01
105, 327, 1.03670e+01, 9.18812e+00, 5.72442e+01, 5.72442e+01, 7.20000e+01, 5.56575e-01, 8.66835e-01
106, 329, 1.04304e+01, 9.19125e+00, 5.81866e+01, 5.81866e+01, 7.20000e+01, 5.56231e-01, 8.28231e-01
107, 333, 1.05572e+01, 9.16933e+00, 6.01671e+01, 6.01671e+01, 7.20000e+01, 5.67568e-01, 8.48720e-01
108, 336, 1.06523e+01, 9.14800e+00, 6.14059e+01, 6.14059e+01, 7.20000e+01, 5.68452e-01, 8.24227e-01
109, 339, 1.07474e+01, 9.12691e+00, 5.96112e+01, 5.96112e+01, 7.20000e+01, 5.69322e-01, 8.27425e-01
110, 342, 1.08425e+01, 9.11790e+00, 6.28320e+01, 6.28320e+01, 7.20000e+01, 5.73099e-01, 8.32356e-01
111, 344, 1.09060e+01, 9.10092e+00, 6.76650e+01, 6.76650e+01, 7.20000e+01, 5.84302e-01, 8.27947e-01
112, 347, 1.10011e+01, 9.09348e+00, 6.89635e+01, 6.89635e+01, 7.20000e+01, 5.85014e-01, 8.43779e-01
113, 351, 1.11279e+01, 9.08164e+00, 7.47500e+01, 7.47500e+01, 7.20000e+01, 5.98291e-01, 8.69083e-01
114, 353, 1.11913e+01, 9.10222e+00, 7.88296e+01, 7.88296e+01, 7.20000e+01, 6.03399e-01, 9.30147e-01
115, 354, 1.12230e+01, 9.09383e+00, 8.20937e+01, 8.20937e+01, 7.20000e+01, 6.32768e-01, 8.72235e-01
116, 356, 1.12864e+01, 9.06431e+00, 8.84553e+01, 8.84553e+01, 7.20000e+01, 6.37640e-01, 8.74611e-01
117, 357, 1.13181e+01, 9.08911e+00, 9.07189e+01, 9.07189e+01, 7.20000e+01, 6.47059e-01, 9.10120e-01
118, 360, 1.14132e+01, 9.08192e+00, 9.38118e+01, 9.38118e+01, 7.20000e+01, 6.52778e-01, 9.34202e-01
119, 362, 1.14766e+01, 9.08605e+00, 9.50964e+01, 9.50964e+01, 7.20000e+01, 6.62983e-01, 9.19786e-01
120, 363, 1.15083e+01, 9.07004e+00, 0.00000e+00, 0.00000e+00, 7.20000e+01, 6.66667e-01, 9.16556e-01
121, 366, 1.16034e+01, 9.04536e+00, 1.00883e+02, 1.00883e+02, 7.20000e+01, 6.69399e-01, 8.98533e-01
122, 371, 1.17619e+01, 9.01243e+00, 9.97437e+01, 9.97437e+01, 7.20000e+01, 6.81941e-01, 8.83426e-01
123, 374, 1.18571e+01, 8.94790e+00, 1.00387e+02, 1.00387e+02, 7.20000e+01, 6.92513e-01, 8.37665e-01
124, 377, 1.19522e+01, 8.88211e+00, 1.00496e+02, 1.00496e+02, 7.20000e+01, 7.02918e-01, 8.37122e-01
125, 381, 1.20790e+01, 8.78258e+00, 9.92950e+01, 9.92950e+01, 7.20000e+01, 7.24409e-01, 8.46070e-01
126, 384, 1.21741e+01, 8.71743e+00, 9.99501e+01, 9.99501e+01, 7.20000e+01, 7.44792e-01, 8.67769e-01
127, 389, 1.23326e+01, 8.22478e+00, 5.83925e+01, 5.83925e+01, 7.20000e+01, 5.57841e-01, 9.45612e-01
128, 392, 1.24277e+01, 8.34062e+00, 5.76829e+01, 5.76829e+01, 7.20000e+01, 4.26020e-01, 1.03019e+00
129, 395, 1.25228e+01, 8.44888e+00, 5.70532e+01, 5.70532e+01, 7.20000e+01, 3.36709e-01, 1.18381e+00
130, 389, 1.23326e+01, 8.54882e+00, 5.28953e+01, 5.28953e+01, 7.20000e+01, 2.87918e-01, 1.28459e+00
131, 393, 1.24594e+01, 8.70544e+00, 4.71087e+01, 4.71087e+01, 7.20000e+01, 2.67176e-01, 1.50697e+00
132, 390, 1.23643e+01, 9.04981e+00, 5.32876e+01, 5.32876e+01, 7.20000e+01, 2.38462e-01, 1.61883e+00
133, 388, 1.23009e+01, 9.07994e+00, 4.35144e+01, 4.35144e+01, 7.20000e+01, 2.37113e-01, 1.56402e+00
134, 394, 1.24911e+01, 9.20840e+00, 5.23914e+01, 5.23914e+01, 7.20000e+01, 2.28426e-01, 1.35993e+00
135, 391, 1.23960e+01, 9.18681e+00, 4.64538e+01, 4.64538e+01, 7.20000e+01, 2.22506e-01, 1.23030e+00
