controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, 7.00000e+00, 1.00000e+00, 2.62472e-03, 3.78079e+02
1, 18, 6.16220e-02, 1.00835e+01, 8.73439e-01, 8.73439e-01, 7.00000e+00, 9.44444e-01, 4.79521e-02, 3.78079e+02
2, 36, 1.23244e-01, 1.00647e+01, 1.85606e+00, 1.85606e+00, 7.00000e+00, 5.00000e-01, 1.08070e-01, 3.78079e+02
3, 53, 1.81443e-01, 1.00515e+01, 2.89327e+00, 2.89327e+00, 7.00000e+00, 3.20755e-01, 1.86739e-01, 3.78079e+02
4, 71, 2.43065e-01, 1.00388e+01, 3.65752e+00, 3.65752e+00, 7.00000e+00, 2.53521e-01, 2.83889e-01, 3.78079e+02
5, 88, 3.01263e-01, 1.00310e+01, 4.80391e+00, 4.80391e+00, 7.00000e+00, 1.93182e-01, 3.84416e-01, 3.78079e+02
6, 104, 3.56038e-01, 1.00258e+01, 5.78653e+00, 5.78653e+00, 7.00000e+00, 1.53846e-01, 4.97271e-01, 3.78079e+02
7, 122, 4.17660e-01, 1.00234e+01, 6.76915e+00, 6.76915e+00, 7.00000e+00, 1.47541e-01, 6.46389e-01, 3.78079e+02
8, 140, 4.79283e-01, 1.00238e+01, 8.29767e+00, 8.29767e+00, 7.00000e+00, 1.28571e-01, 7.33377e-01, 3.78079e+02
9, 156, 5.34058e-01, 1.00250e+01, 9.44406e+00, 9.44406e+00, 7.00000e+00, 1.02564e-01, 7.63181e-01, 3.78079e+02
10, 175, 5.99103e-01, 1.00183e+01, 1.03721e+01, 1.03721e+01, 7.00000e+00, 1.08571e-01, 8.17343e-01, 3.78079e+02
11, 191, 6.53878e-01, 1.00111e+01, 1.07542e+01, 1.07542e+01, 7.00000e+00, 8.37696e-02, 8.02685e-01, 3.78079e+02
12, 209, 7.15500e-01, 1.00033e+01, 1.25557e+01, 1.25557e+01, 7.00000e+00, 9.09091e-02, 8.15817e-01, 3.78079e+02
13, 225, 7.70275e-01, 9.99420e+00, 1.30470e+01, 1.30470e+01, 7.00000e+00, 9.33333e-02, 8.52027e-01, 3.78079e+02
14, 244, 8.35321e-01, 9.98205e+00, 1.44663e+01, 1.44663e+01, 7.00000e+00, 1.31148e-01, 8.58464e-01, 3.78079e+02
15, 262, 8.96943e-01, 9.96863e+00, 1.50668e+01, 1.50668e+01, 7.00000e+00, 1.45038e-01, 8.78643e-01, 3.78079e+02
16, 280, 9.58565e-01, 9.95696e+00, 1.58311e+01, 1.58311e+01, 7.00000e+00, 1.71429e-01, 9.13692e-01, 3.78079e+02
