controller=global horizon=2 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 1.26626e-02, 1.01671e+01, 0.00000e+00, 0.00000e+00, 4.00000e+00, 1.00000e+00, 2.62472e-03
1, 5, 6.33132e-02, 1.01332e+01, 8.12834e-02, 8.12834e-02, 4.00000e+00, 8.00000e-01, 1.34483e-02
2, 9, 1.13964e-01, 1.01048e+01, 1.18855e-01, 1.18855e-01, 4.00000e+00, 4.44444e-01, 2.85075e-02
3, 14, 1.77277e-01, 1.00713e+01, 2.11750e-01, 2.11750e-01, 4.00000e+00, 3.57143e-01, 4.61995e-02
4, 18, 2.27928e-01, 1.00548e+01, 2.58198e-01, 2.58198e-01, 4.00000e+00, 2.22222e-01, 7.39137e-02
5, 21, 2.65915e-01, 1.00507e+01, 2.69810e-01, 2.69810e-01, 4.00000e+00, 1.42857e-01, 9.34320e-02
6, 26, 3.29229e-01, 1.00331e+01, 2.95680e-01, 2.95680e-01, 4.00000e+00, 1.92308e-01, 1.29961e-01
7, 31, 3.92542e-01, 1.00280e+01, 0.00000e+00, 0.00000e+00, -6.00000e+00, 1.61290e-01, 1.64598e-01
8, 34, 4.30530e-01, 1.00369e+01, 3.88575e-01, 3.88575e-01, -6.00000e+00, 8.82353e-02, 1.92104e-01
9, 39, 4.93843e-01, 1.00330e+01, 5.27918e-01, 5.27918e-01, -6.00000e+00, 1.28205e-01, 1.94031e-01
10, 42, 5.31831e-01, 1.00392e+01, 5.62754e-01, 5.62754e-01, -6.00000e+00, 7.14286e-02, 1.97110e-01
11, 46, 5.82481e-01, 1.00369e+01, 6.09201e-01, 6.09201e-01, -6.00000e+00, 8.69565e-02, 2.03697e-01
12, 52, 6.58457e-01, 1.00291e+01, 7.48544e-01, 7.48544e-01, -6.00000e+00, 1.15385e-01, 2.12724e-01
13, 57, 7.21770e-01, 1.00198e+01, 8.29828e-01, 8.29828e-01, -6.00000e+00, 8.77193e-02, 2.01825e-01
14, 61, 7.72421e-01, 1.00195e+01, 0.00000e+00, 0.00000e+00, -8.00000e+00, 6.55738e-02, 2.33002e-01
15, 66, 8.35734e-01, 1.00070e+01, 9.80783e-01, 9.80783e-01, -8.00000e+00, 7.57576e-02, 2.45629e-01
16, 70, 8.86385e-01, 1.00120e+01, 1.07368e+00, 1.07368e+00, -8.00000e+00, 5.71429e-02, 2.72378e-01
17, 74, 9.37035e-01, 1.00055e+01, 1.05045e+00, 1.05045e+00, -8.00000e+00, 5.40541e-02, 2.71189e-01
18, 79, 1.00035e+00, 9.99092e+00, 1.18980e+00, 1.18980e+00, -8.00000e+00, 6.32911e-02, 2.61107e-01
19, 83, 1.05100e+00, 9.98478e+00, 1.28269e+00, 1.28269e+00, -8.00000e+00, 4.81928e-02, 2.86416e-01
20, 87, 1.10165e+00, 9.96800e+00, 1.38720e+00, 1.38720e+00, -8.00000e+00, 5.74713e-02, 2.85982e-01
21, 92, 1.16496e+00, 9.96194e+00, 0.00000e+00, 0.00000e+00, -1.40000e+01, 5.43478e-02, 3.03395e-01
22, 96, 1.21561e+00, 9.97253e+00, 1.31753e+00, 1.31753e+00, -1.40000e+01, 4.16667e-02, 3.54182e-01
23, 101, 1.27893e+00, 9.94012e+00, 1.37832e+00, 1.37832e+00, -1.40000e+01, 6.93069e-02, 2.85521e-01
24, 105, 1.32958e+00, 9.92357e+00, 1.33188e+00, 1.33188e+00, -1.40000e+01, 6.66667e-02, 3.22412e-01
25, 108, 1.36757e+00, 9.89968e+00, 1.27382e+00, 1.27382e+00, -1.40000e+01, 6.48148e-02, 3.44934e-01
26, 111, 1.40555e+00, 9.90546e+00, 1.22737e+00, 1.22737e+00, -1.40000e+01, 7.20721e-02, 3.18129e-01
27, 116, 1.46887e+00, 9.88738e+00, 1.26220e+00, 1.26220e+00, -1.40000e+01, 1.29310e-01, 3.43865e-01
28, 120, 1.51952e+00, 9.90985e+00, 0.00000e+00, 0.00000e+00, -4.00000e+01, 6.66667e-02, 3.96863e-01
29, 124, 1.57017e+00, 9.91117e+00, 1.21576e+00, 1.21576e+00, -4.00000e+01, 7.25806e-02, 3.75332e-01
30, 127, 1.60816e+00, 9.92122e+00, 1.33188e+00, 1.33188e+00, -4.00000e+01, 6.29921e-02, 4.11437e-01
31, 130, 1.64614e+00, 9.93098e+00, 1.38994e+00, 1.38994e+00, -4.00000e+01, 6.92308e-02, 3.76586e-01
32, 135, 1.70946e+00, 9.92671e+00, 1.37832e+00, 1.37832e+00, -4.00000e+01, 8.14815e-02, 4.39694e-01
33, 138, 1.74744e+00, 9.93807e+00, 1.54089e+00, 1.54089e+00, -4.00000e+01, 7.24638e-02, 4.45714e-01
34, 144, 1.82342e+00, 9.92432e+00, 1.55250e+00, 1.55250e+00, -4.00000e+01, 9.02778e-02, 3.86639e-01
35, 149, 1.88673e+00, 9.94549e+00, 0.00000e+00, 0.00000e+00, -3.00000e+01, 6.71141e-02, 4.46257e-01
36, 152, 1.92472e+00, 9.94210e+00, 1.85441e+00, 1.85441e+00, -3.00000e+01, 5.26316e-02, 3.79546e-01
37, 158, 2.00070e+00, 9.92286e+00, 2.16529e+00, 2.16529e+00, -3.00000e+01, 6.96203e-02, 4.46930e-01
38, 162, 2.05135e+00, 9.90964e+00, 1.94466e+00, 1.94466e+00, -3.00000e+01, 6.17284e-02, 4.39703e-01
39, 167, 2.11466e+00, 9.89379e+00, 1.85177e+00, 1.85177e+00, -3.00000e+01, 7.18563e-02, 4.73624e-01
40, 170, 2.15265e+00, 9.88166e+00, 1.96789e+00, 1.96789e+00, -3.00000e+01, 7.05882e-02, 4.55753e-01
41, 176, 2.22862e+00, 9.85400e+00, 2.15368e+00, 2.15368e+00, -3.00000e+01, 9.09091e-02, 4.84304e-01
42, 180, 2.27928e+00, 9.84510e+00, 0.00000e+00, 0.00000e+00, -3.40000e+01, 6.11111e-02, 4.77580e-01
43, 184, 2.32993e+00, 9.85168e+00, 1.94731e+00, 1.94731e+00, -3.40000e+01, 7.06522e-02, 5.00571e-01
44, 187, 2.36791e+00, 9.85831e+00, 2.09826e+00, 2.09826e+00, -3.40000e+01, 7.48663e-02, 5.23749e-01
45, 188, 2.38058e+00, 9.87411e+00, 2.16793e+00, 2.16793e+00, -3.40000e+01, 6.38298e-02, 4.50752e-01
46, 195, 2.46921e+00, 9.83540e+00, 2.24922e+00, 2.24922e+00, -3.40000e+01, 1.02564e-01, 5.32175e-01
47, 200, 2.53253e+00, 9.82046e+00, 2.39677e+00, 2.39677e+00, -3.40000e+01, 9.50000e-02, 5.55971e-01
48, 203, 2.57052e+00, 9.81666e+00, 2.28065e+00, 2.28065e+00, -3.40000e+01, 1.08374e-01, 5.28138e-01
49, 209, 2.64649e+00, 9.80206e+00, 0.00000e+00, 0.00000e+00, -4.00000e+01, 9.09091e-02, 5.64441e-01
50, 211, 2.67182e+00, 9.79710e+00, 2.15292e+00, 2.15292e+00, -4.00000e+01, 7.58294e-02, 5.25275e-01
51, 212, 2.68448e+00, 9.78234e+00, 2.04841e+00, 2.04841e+00, -4.00000e+01, 1.03774e-01, 5.85953e-01
52, 218, 2.76046e+00, 9.76315e+00, 1.93229e+00, 1.93229e+00, -4.00000e+01, 1.14679e-01, 5.50698e-01
53, 222, 2.81111e+00, 9.74856e+00, 2.13695e+00, 2.13695e+00, -4.00000e+01, 1.17117e-01, 5.68953e-01
54, 224, 2.83643e+00, 9.74762e+00, 2.17553e+00, 2.17553e+00, -4.00000e+01, 1.07143e-01, 5.78278e-01
55, 227, 2.87442e+00, 9.74173e+00, 2.24520e+00, 2.24520e+00, -4.00000e+01, 1.45374e-01, 5.92118e-01
56, 228, 2.88708e+00, 9.72887e+00, 0.00000e+00, 0.00000e+00, -4.00000e+01, 1.00877e-01, 6.22143e-01
57, 232, 2.93773e+00, 9.74420e+00, 2.66391e+00, 2.66391e+00, -4.00000e+01, 9.48276e-02, 6.37156e-01
58, 239, 3.02637e+00, 9.72866e+00, 3.00066e+00, 3.00066e+00, -4.00000e+01, 1.17155e-01, 6.18766e-01
59, 242, 3.06436e+00, 9.72134e+00, 3.07033e+00, 3.07033e+00, -4.00000e+01, 1.11570e-01, 6.15714e-01
60, 244, 3.08968e+00, 9.72299e+00, 3.04711e+00, 3.04711e+00, -4.00000e+01, 1.18852e-01, 6.32346e-01
61, 250, 3.16566e+00, 9.71012e+00, 3.25612e+00, 3.25612e+00, -4.00000e+01, 1.44000e-01, 6.33773e-01
62, 254, 3.21631e+00, 9.70401e+00, 3.10517e+00, 3.10517e+00, -4.00000e+01, 1.49606e-01, 7.04570e-01
63, 258, 3.26696e+00, 9.67483e+00, 0.00000e+00, 0.00000e+00, -2.60000e+01, 1.00775e-01, 6.42108e-01
64, 259, 3.27962e+00, 9.68805e+00, 3.01227e+00, 3.01227e+00, -2.60000e+01, 1.11969e-01, 6.50717e-01
65, 262, 3.31761e+00, 9.68283e+00, 3.14000e+00, 3.14000e+00, -2.60000e+01, 1.18321e-01, 6.08300e-01
66, 267, 3.38092e+00, 9.67787e+00, 3.60448e+00, 3.60448e+00, -2.60000e+01, 1.46067e-01, 6.60518e-01
67, 273, 3.45690e+00, 9.65365e+00, 3.90903e+00, 3.90903e+00, -2.60000e+01, 1.53846e-01, 7.01557e-01
68, 276, 3.49489e+00, 9.66841e+00, 4.10644e+00, 4.10644e+00, -2.60000e+01, 1.59420e-01, 7.65460e-01
69, 279, 3.53288e+00, 9.64910e+00, 4.17337e+00, 4.17337e+00, -2.60000e+01, 1.86380e-01, 7.15826e-01
70, 282, 3.57086e+00, 9.63584e+00, 0.00000e+00, 0.00000e+00, -3.80000e+01, 1.06383e-01, 7.58069e-01
71, 287, 3.63418e+00, 9.62188e+00, 3.14359e+00, 3.14359e+00, -3.80000e+01, 1.14983e-01, 6.87796e-01
72, 292, 3.69749e+00, 9.62094e+00, 3.33043e+00, 3.33043e+00, -3.80000e+01, 1.13014e-01, 7.36760e-01
73, 294, 3.72282e+00, 9.65100e+00, 3.15730e+00, 3.15730e+00, -3.80000e+01, 1.08844e-01, 7.77468e-01
74, 295, 3.73548e+00, 9.65512e+00, 2.57618e+00, 2.57618e+00, -3.80000e+01, 1.11864e-01, 8.05929e-01
75, 299, 3.78613e+00, 9.63663e+00, 2.46006e+00, 2.46006e+00, -3.80000e+01, 1.37124e-01, 7.88364e-01
76, 303, 3.83678e+00, 9.64349e+00, 2.42522e+00, 2.42522e+00, -3.80000e+01, 1.51815e-01, 8.45496e-01
