controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03
1, 2, 1.08452e-02, 1.01133e+01, 1.09180e-01, 1.09180e-01, 8.00000e+00, 5.00000e-01, 6.05742e-03
2, 3, 1.62678e-02, 1.01120e+01, 1.63770e-01, 1.63770e-01, 8.00000e+00, 3.33333e-01, 1.09480e-02
3, 4, 2.16904e-02, 1.01107e+01, 2.18360e-01, 2.18360e-01, 8.00000e+00, 2.50000e-01, 1.41544e-02
4, 5, 2.71130e-02, 1.01098e+01, 2.72950e-01, 2.72950e-01, 8.00000e+00, 2.00000e-01, 1.97445e-02
5, 6, 3.25355e-02, 1.01093e+01, 3.27540e-01, 3.27540e-01, 8.00000e+00, 1.66667e-01, 2.81847e-02
6, 7, 3.79581e-02, 1.01086e+01, 3.82129e-01, 3.82129e-01, 8.00000e+00, 1.42857e-01, 3.06894e-02
7, 8, 4.33807e-02, 1.01088e+01, 4.36719e-01, 4.36719e-01, 8.00000e+00, 1.25000e-01, 4.97155e-02
8, 9, 4.88033e-02, 1.01087e+01, 4.91309e-01, 4.91309e-01, 8.00000e+00, 1.11111e-01, 4.44039e-02
9, 10, 5.42259e-02, 1.01083e+01, 5.45899e-01, 5.45899e-01, 8.00000e+00, 1.00000e-01, 5.31220e-02
10, 11, 5.96485e-02, 1.01072e+01, 6.00489e-01, 6.00489e-01, 8.00000e+00, 9.09091e-02, 4.63363e-02
11, 12, 6.50711e-02, 1.01063e+01, 6.00489e-01, 6.00489e-01, 8.00000e+00, 8.33333e-02, 4.40428e-02
12, 13, 7.04937e-02, 1.01035e+01, 7.09669e-01, 7.09669e-01, 8.00000e+00, 1.53846e-01, 4.21456e-02
13, 14, 7.59163e-02, 1.01020e+01, 7.64259e-01, 7.64259e-01, 8.00000e+00, 1.42857e-01, 5.62591e-02
14, 15, 8.13389e-02, 1.01007e+01, 8.18849e-01, 8.18849e-01, 8.00000e+00, 1.33333e-01, 5.86451e-02
15, 16, 8.67615e-02, 1.00992e+01, 8.73439e-01, 8.73439e-01, 8.00000e+00, 1.87500e-01, 5.18298e-02
16, 17, 9.21841e-02, 1.00976e+01, 9.28029e-01, 9.28029e-01, 8.00000e+00, 1.76471e-01, 4.27345e-02
17, 18, 9.76066e-02, 1.00968e+01, 8.73439e-01, 8.73439e-01, 8.00000e+00, 3.33333e-01, 5.13508e-02
18, 18, 9.76066e-02, 1.00981e+01, 9.28029e-01, 9.28029e-01, 8.00000e+00, 2.77778e-01, 5.31948e-02
19, 19, 1.03029e-01, 1.00966e+01, 9.82619e-01, 9.82619e-01, 8.00000e+00, 3.15789e-01, 5.70415e-02
20, 21, 1.13874e-01, 1.00942e+01, 1.25557e+00, 1.25557e+00, 8.00000e+00, 3.80952e-01, 5.70343e-02
21, 22, 1.19297e-01, 1.00927e+01, 1.25557e+00, 1.25557e+00, 8.00000e+00, 3.18182e-01, 5.67852e-02
22, 23, 1.24720e-01, 1.00910e+01, 1.36475e+00, 1.36475e+00, 8.00000e+00, 3.47826e-01, 7.04249e-02
23, 24, 1.30142e-01, 1.00887e+01, 1.41934e+00, 1.41934e+00, 8.00000e+00, 3.75000e-01, 5.76522e-02
24, 25, 1.35565e-01, 1.00866e+01, 1.47393e+00, 1.47393e+00, 8.00000e+00, 4.00000e-01, 6.58701e-02
25, 26, 1.40987e-01, 1.00846e+01, 1.47393e+00, 1.47393e+00, 8.00000e+00, 3.84615e-01, 7.61553e-02
26, 27, 1.46410e-01, 1.00828e+01, 1.36475e+00, 1.36475e+00, 8.00000e+00, 4.07407e-01, 6.58717e-02
27, 27, 1.46410e-01, 1.00822e+01, 1.41934e+00, 1.41934e+00, 8.00000e+00, 4.81481e-01, 7.51291e-02
28, 28, 1.51833e-01, 1.00811e+01, 1.52852e+00, 1.52852e+00, 8.00000e+00, 4.64286e-01, 6.81358e-02
29, 29, 1.57255e-01, 1.00803e+01, 1.52852e+00, 1.52852e+00, 8.00000e+00, 4.82759e-01, 6.40918e-02
30, 30, 1.62678e-01, 1.00784e+01, 1.58311e+00, 1.58311e+00, 8.00000e+00, 4.66667e-01, 8.71377e-02
31, 31, 1.68100e-01, 1.00777e+01, 1.80147e+00, 1.80147e+00, 8.00000e+00, 4.51613e-01, 9.21087e-02
32, 31, 1.68100e-01, 1.00768e+01, 1.80147e+00, 1.80147e+00, 8.00000e+00, 4.83871e-01, 9.40372e-02
33, 32, 1.73523e-01, 1.00756e+01, 1.80147e+00, 1.80147e+00, 8.00000e+00, 5.00000e-01, 9.46349e-02
34, 32, 1.73523e-01, 1.00759e+01, 1.63770e+00, 1.63770e+00, 8.00000e+00, 5.00000e-01, 9.38298e-02
35, 33, 1.78946e-01, 1.00748e+01, 1.74688e+00, 1.74688e+00, 8.00000e+00, 5.45455e-01, 1.03835e-01
36, 35, 1.89791e-01, 1.00727e+01, 1.96524e+00, 1.96524e+00, 8.00000e+00, 5.42857e-01, 8.92876e-02
37, 36, 1.95213e-01, 1.00704e+01, 2.01983e+00, 2.01983e+00, 8.00000e+00, 5.27778e-01, 8.47517e-02
38, 36, 1.95213e-01, 1.00679e+01, 2.07442e+00, 2.07442e+00, 8.00000e+00, 5.27778e-01, 9.36065e-02
39, 36, 1.95213e-01, 1.00678e+01, 2.07442e+00, 2.07442e+00, 8.00000e+00, 5.27778e-01, 8.43671e-02
40, 37, 2.00636e-01, 1.00672e+01, 2.23819e+00, 2.23819e+00, 8.00000e+00, 5.67568e-01, 8.80922e-02
41, 39, 2.11481e-01, 1.00643e+01, 2.34737e+00, 2.34737e+00, 8.00000e+00, 5.89744e-01, 9.73022e-02
42, 40, 2.16904e-01, 1.00610e+01, 2.45655e+00, 2.45655e+00, 8.00000e+00, 6.00000e-01, 9.27931e-02
43, 41, 2.22326e-01, 1.00587e+01, 2.56573e+00, 2.56573e+00, 8.00000e+00, 6.34146e-01, 1.06771e-01
44, 42, 2.27749e-01, 1.00564e+01, 2.62032e+00, 2.62032e+00, 8.00000e+00, 6.42857e-01, 9.04505e-02
45, 43, 2.33171e-01, 1.00539e+01, 2.67491e+00, 2.67491e+00, 8.00000e+00, 6.27907e-01, 1.03742e-01
46, 44, 2.38594e-01, 1.00525e+01, 2.62032e+00, 2.62032e+00, 8.00000e+00, 6.59091e-01, 1.10908e-01
47, 45, 2.44017e-01, 1.00515e+01, 2.89327e+00, 2.89327e+00, 8.00000e+00, 6.66667e-01, 1.16775e-01
48, 46, 2.49439e-01, 1.00499e+01, 2.78409e+00, 2.78409e+00, 8.00000e+00, 6.52174e-01, 1.21972e-01
49, 47, 2.54862e-01, 1.00479e+01, 2.89327e+00, 2.89327e+00, 8.00000e+00, 6.59574e-01, 1.27179e-01
50, 48, 2.60284e-01, 1.00457e+01, 2.83868e+00, 2.83868e+00, 8.00000e+00, 6.66667e-01, 1.11416e-01
51, 49, 2.65707e-01, 1.00434e+01, 2.83868e+00, 2.83868e+00, 8.00000e+00, 6.93878e-01, 1.15462e-01
52, 50, 2.71130e-01, 1.00410e+01, 2.94786e+00, 2.94786e+00, 8.00000e+00, 7.00000e-01, 1.15476e-01
53, 51, 2.76552e-01, 1.00389e+01, 3.00245e+00, 3.00245e+00, 8.00000e+00, 7.25490e-01, 1.29228e-01
54, 52, 2.81975e-01, 1.00351e+01, 3.05704e+00, 3.05704e+00, 8.00000e+00, 7.11538e-01, 1.09676e-01
55, 53, 2.87397e-01, 1.00324e+01, 3.11163e+00, 3.11163e+00, 8.00000e+00, 6.98113e-01, 1.22348e-01
56, 54, 2.92820e-01, 1.00303e+01, 3.16622e+00, 3.16622e+00, 8.00000e+00, 7.22222e-01, 1.25668e-01
57, 55, 2.98243e-01, 1.00295e+01, 3.16622e+00, 3.16622e+00, 8.00000e+00, 7.81818e-01, 1.40512e-01
58, 56, 3.03665e-01, 1.00284e+01, 3.22081e+00, 3.22081e+00, 8.00000e+00, 7.85714e-01, 1.35418e-01
59, 57, 3.09088e-01, 1.00292e+01, 3.43916e+00, 3.43916e+00, 8.00000e+00, 7.71930e-01, 1.38239e-01
60, 58, 3.14510e-01, 1.00290e+01, 0.00000e+00, 0.00000e+00, 6.40000e+01, 7.58621e-01, 1.65027e-01
61, 59, 3.19933e-01, 1.00288e+01, 3.65752e+00, 3.65752e+00, 6.40000e+01, 7.79661e-01, 1.66103e-01
62, 60, 3.25355e-01, 1.00278e+01, 3.71211e+00, 3.71211e+00, 6.40000e+01, 7.66667e-01, 1.56742e-01
63, 61, 3.30778e-01, 1.00276e+01, 3.71211e+00, 3.71211e+00, 6.40000e+01, 7.54098e-01, 1.68281e-01
64, 62, 3.36201e-01, 1.00248e+01, 3.82129e+00, 3.82129e+00, 6.40000e+01, 7.41935e-01, 1.66164e-01
65, 63, 3.41623e-01, 1.00227e+01, 3.82129e+00, 3.82129e+00, 6.40000e+01, 7.30159e-01, 1.66896e-01
66, 64, 3.47046e-01, 1.00205e+01, 3.93047e+00, 3.93047e+00, 6.40000e+01, 7.18750e-01, 1.81535e-01
67, 65, 3.52468e-01, 1.00316e+01, 9.82619e-01, 9.82619e-01, 6.40000e+01, 7.69231e-02, 2.35269e-01
68, 66, 3.57891e-01, 1.00446e+01, 1.09180e+00, 1.09180e+00, 6.40000e+01, 3.03030e-02, 2.82437e-01
69, 67, 3.63314e-01, 1.00522e+01, 1.41934e+00, 1.41934e+00, 6.40000e+01, 2.98507e-02, 3.04761e-01
70, 68, 3.68736e-01, 1.00621e+01, 3.49375e+00, 3.49375e+00, 6.40000e+01, 2.94118e-02, 3.35802e-01
71, 69, 3.74159e-01, 1.00745e+01, 3.54834e+00, 3.54834e+00, 6.40000e+01, 2.89855e-02, 4.04424e-01
72, 70, 3.79581e-01, 1.00849e+01, 3.82129e+00, 3.82129e+00, 6.40000e+01, 2.85714e-02, 3.97791e-01
73, 71, 3.85004e-01, 1.00931e+01, 4.25801e+00, 4.25801e+00, 6.40000e+01, 4.22535e-02, 3.83399e-01
74, 72, 3.90427e-01, 1.00953e+01, 4.31260e+00, 4.31260e+00, 6.40000e+01, 4.16667e-02, 2.64831e-01
75, 73, 3.95849e-01, 1.00912e+01, 4.36719e+00, 4.36719e+00, 6.40000e+01, 5.47945e-02, 1.46853e-01
76, 74, 4.01272e-01, 1.00775e+01, 4.42178e+00, 4.42178e+00, 6.40000e+01, 6.75676e-02, 8.93196e-02
77, 74, 4.01272e-01, 1.00571e+01, 4.14883e+00, 4.14883e+00, 6.40000e+01, 6.75676e-02, 7.03885e-02
78, 75, 4.06694e-01, 1.00390e+01, 4.58555e+00, 4.58555e+00, 6.40000e+01, 1.06667e-01, 8.76350e-02
79, 76, 4.12117e-01, 1.00256e+01, 4.69473e+00, 4.69473e+00, 6.40000e+01, 1.44737e-01, 8.79249e-02
80, 77, 4.17540e-01, 1.00201e+01, 4.69473e+00, 4.69473e+00, 6.40000e+01, 4.15584e-01, 8.25924e-02
81, 78, 4.22962e-01, 1.00200e+01, 4.85850e+00, 4.85850e+00, 6.40000e+01, 5.64103e-01, 8.32092e-02
82, 79, 4.28385e-01, 1.00171e+01, 5.13145e+00, 5.13145e+00, 6.40000e+01, 6.32911e-01, 9.61927e-02
83, 80, 4.33807e-01, 1.00160e+01, 5.13145e+00, 5.13145e+00, 6.40000e+01, 6.37500e-01, 9.65381e-02
84, 81, 4.39230e-01, 1.00111e+01, 5.02227e+00, 5.02227e+00, 6.40000e+01, 6.41975e-01, 1.16180e-01
85, 82, 4.44652e-01, 1.00083e+01, 4.96768e+00, 4.96768e+00, 6.40000e+01, 6.46341e-01, 1.42823e-01
86, 83, 4.50075e-01, 1.00034e+01, 5.13145e+00, 5.13145e+00, 6.40000e+01, 6.38554e-01, 1.69353e-01
87, 84, 4.55498e-01, 9.99983e+00, 5.13145e+00, 5.13145e+00, 6.40000e+01, 7.02381e-01, 1.72832e-01
88, 85, 4.60920e-01, 9.99730e+00, 5.24063e+00, 5.24063e+00, 6.40000e+01, 7.17647e-01, 2.04603e-01
89, 86, 4.66343e-01, 9.99493e+00, 5.18604e+00, 5.18604e+00, 6.40000e+01, 7.09302e-01, 2.04284e-01
90, 87, 4.71765e-01, 9.99473e+00, 5.29522e+00, 5.29522e+00, 6.40000e+01, 7.24138e-01, 2.17444e-01
