controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.94000e+02, 1.00000e+00, 2.62472e-03, 1.49965e-04
1, 7, 3.79581e-02, 1.01037e+01, 3.82129e-01, 3.82129e-01, -3.94000e+02, 8.57143e-01, 1.95068e-02, 1.49965e-04
2, 14, 7.59163e-02, 1.00921e+01, 7.64259e-01, 7.64259e-01, -3.94000e+02, 5.00000e-01, 4.34184e-02, 1.49965e-04
3, 19, 1.03029e-01, 1.00865e+01, 1.03721e+00, 1.03721e+00, -3.94000e+02, 2.63158e-01, 7.01232e-02, 1.49965e-04
4, 26, 1.40987e-01, 1.00782e+01, 1.41934e+00, 1.41934e+00, -3.94000e+02, 2.69231e-01, 1.03255e-01, 1.49965e-04
5, 32, 1.73523e-01, 1.00738e+01, 1.74688e+00, 1.74688e+00, -3.94000e+02, 1.87500e-01, 1.44916e-01, 1.49965e-04
6, 38, 2.06058e-01, 1.00726e+01, 2.18360e+00, 2.18360e+00, -3.94000e+02, 1.57895e-01, 1.90260e-01, 1.49965e-04
7, 44, 2.38594e-01, 1.00707e+01, 2.51114e+00, 2.51114e+00, -3.94000e+02, 1.36364e-01, 2.27783e-01, 1.49965e-04
8, 51, 2.76552e-01, 1.00688e+01, 2.89327e+00, 2.89327e+00, -3.94000e+02, 1.37255e-01, 2.69752e-01, 1.49965e-04
9, 59, 3.19933e-01, 1.00661e+01, 3.32999e+00, 3.32999e+00, -3.94000e+02, 1.35593e-01, 2.85416e-01, 1.49965e-04
10, 66, 3.57891e-01, 1.00600e+01, 3.65752e+00, 3.65752e+00, -3.94000e+02, 1.06061e-01, 2.67554e-01, 1.49965e-04
11, 72, 3.90427e-01, 1.00526e+01, 3.93047e+00, 3.93047e+00, -3.94000e+02, 8.33333e-02, 3.11092e-01, 1.49965e-04
12, 78, 4.22962e-01, 1.00465e+01, 3.98506e+00, 3.98506e+00, -3.94000e+02, 8.97436e-02, 3.15479e-01, 1.49965e-04
13, 83, 4.50075e-01, 1.00404e+01, 4.09424e+00, 4.09424e+00, -3.94000e+02, 1.20482e-01, 2.87394e-01, 1.49965e-04
14, 90, 4.88033e-01, 1.00317e+01, 4.47637e+00, 4.47637e+00, -3.94000e+02, 1.88889e-01, 3.11037e-01, 1.49965e-04
15, 97, 5.25991e-01, 1.00274e+01, 4.80391e+00, 4.80391e+00, -3.94000e+02, 2.06186e-01, 3.42378e-01, 1.49965e-04
16, 103, 5.58527e-01, 1.00256e+01, 4.96768e+00, 4.96768e+00, -3.94000e+02, 1.94175e-01, 3.65121e-01, 1.49965e-04
17, 109, 5.91062e-01, 1.00241e+01, 5.51358e+00, 5.51358e+00, -3.94000e+02, 2.38532e-01, 3.65677e-01, 1.49965e-04
18, 117, 6.34443e-01, 1.00171e+01, 6.22325e+00, 6.22325e+00, -3.94000e+02, 2.39316e-01, 3.61413e-01, 1.49965e-04
19, 123, 6.66979e-01, 1.00080e+01, 7.26046e+00, 7.26046e+00, -3.94000e+02, 2.19512e-01, 3.26006e-01, 1.49965e-04
20, 130, 7.04937e-01, 9.99957e+00, 7.31505e+00, 7.31505e+00, -3.94000e+02, 2.30769e-01, 3.78693e-01, 1.49965e-04
21, 136, 7.37472e-01, 9.99539e+00, 7.15128e+00, 7.15128e+00, -3.94000e+02, 2.50000e-01, 4.10002e-01, 1.49965e-04
22, 143, 7.75431e-01, 9.98742e+00, 7.53341e+00, 7.53341e+00, -3.94000e+02, 2.58741e-01, 4.25248e-01, 1.49965e-04
23, 149, 8.07966e-01, 9.98863e+00, 8.29767e+00, 8.29767e+00, -3.94000e+02, 2.61745e-01, 4.24143e-01, 1.49965e-04
24, 156, 8.45924e-01, 9.98359e+00, 8.18849e+00, 8.18849e+00, -3.94000e+02, 2.62821e-01, 4.80272e-01, 1.49965e-04
25, 162, 8.78460e-01, 9.98239e+00, 8.89816e+00, 8.89816e+00, -3.94000e+02, 2.59259e-01, 5.03886e-01, 1.49965e-04
26, 166, 9.00150e-01, 9.97714e+00, 8.51603e+00, 8.51603e+00, -3.94000e+02, 2.71084e-01, 5.04484e-01, 1.49965e-04
27, 172, 9.32686e-01, 9.97098e+00, 9.06193e+00, 9.06193e+00, -3.94000e+02, 2.84884e-01, 4.96931e-01, 1.49965e-04
28, 178, 9.65221e-01, 9.96712e+00, 9.22570e+00, 9.22570e+00, -3.94000e+02, 2.92135e-01, 5.33540e-01, 1.49965e-04
29, 183, 9.92334e-01, 9.96260e+00, 9.44406e+00, 9.44406e+00, -3.94000e+02, 3.06011e-01, 5.07464e-01, 1.49965e-04
