controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 1.57185e+02
1, 10, 5.42259e-02, 1.00979e+01, 5.45899e-01, 5.45899e-01, 8.00000e+00, 9.00000e-01, 2.73810e-02, 1.57185e+02
2, 19, 1.03029e-01, 1.00833e+01, 1.03721e+00, 1.03721e+00, 8.00000e+00, 4.73684e-01, 5.92644e-02, 1.57185e+02
3, 28, 1.51833e-01, 1.00713e+01, 1.52852e+00, 1.52852e+00, 8.00000e+00, 3.21429e-01, 1.00633e-01, 1.57185e+02
4, 37, 2.00636e-01, 1.00617e+01, 2.01983e+00, 2.01983e+00, 8.00000e+00, 2.43243e-01, 1.47438e-01, 1.57185e+02
5, 46, 2.49439e-01, 1.00573e+01, 2.72950e+00, 2.72950e+00, 8.00000e+00, 1.95652e-01, 2.04137e-01, 1.57185e+02
6, 56, 3.03665e-01, 1.00500e+01, 3.05704e+00, 3.05704e+00, 8.00000e+00, 1.78571e-01, 2.72725e-01, 1.57185e+02
7, 66, 3.57891e-01, 1.00477e+01, 3.71211e+00, 3.71211e+00, 8.00000e+00, 1.51515e-01, 3.33288e-01, 1.57185e+02
8, 77, 4.17540e-01, 1.00443e+01, 4.20342e+00, 4.20342e+00, 8.00000e+00, 1.42857e-01, 4.17035e-01, 1.57185e+02
9, 85, 4.60920e-01, 1.00438e+01, 4.53096e+00, 4.53096e+00, 8.00000e+00, 9.41176e-02, 4.07582e-01, 1.57185e+02
10, 93, 5.04301e-01, 1.00418e+01, 4.74932e+00, 4.74932e+00, 8.00000e+00, 8.60215e-02, 4.46001e-01, 1.57185e+02
11, 104, 5.63949e-01, 1.00330e+01, 5.29522e+00, 5.29522e+00, 8.00000e+00, 1.05769e-01, 4.22791e-01, 1.57185e+02
12, 115, 6.23598e-01, 1.00215e+01, 5.84112e+00, 5.84112e+00, 8.00000e+00, 1.13043e-01, 4.43158e-01, 1.57185e+02
