controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 1.59065e+02
1, 8, 4.33807e-02, 1.01017e+01, 4.36719e-01, 4.36719e-01, 8.00000e+00, 8.75000e-01, 2.18058e-02, 1.59065e+02
2, 16, 8.67615e-02, 1.00884e+01, 8.73439e-01, 8.73439e-01, 8.00000e+00, 5.00000e-01, 4.88731e-02, 1.59065e+02
3, 22, 1.19297e-01, 1.00811e+01, 1.20098e+00, 1.20098e+00, 8.00000e+00, 2.72727e-01, 7.65210e-02, 1.59065e+02
4, 30, 1.62678e-01, 1.00716e+01, 1.63770e+00, 1.63770e+00, 8.00000e+00, 2.66667e-01, 1.17388e-01, 1.59065e+02
5, 36, 1.95213e-01, 1.00679e+01, 1.96524e+00, 1.96524e+00, 8.00000e+00, 1.66667e-01, 1.56808e-01, 1.59065e+02
6, 44, 2.38594e-01, 1.00653e+01, 2.62032e+00, 2.62032e+00, 8.00000e+00, 1.81818e-01, 2.14550e-01, 1.59065e+02
7, 51, 2.76552e-01, 1.00632e+01, 2.89327e+00, 2.89327e+00, 8.00000e+00, 1.37255e-01, 2.66683e-01, 1.59065e+02
8, 59, 3.19933e-01, 1.00616e+01, 3.43916e+00, 3.43916e+00, 8.00000e+00, 1.35593e-01, 3.16690e-01, 1.59065e+02
9, 67, 3.63314e-01, 1.00610e+01, 3.98506e+00, 3.98506e+00, 8.00000e+00, 1.19403e-01, 3.35099e-01, 1.59065e+02
10, 75, 4.06694e-01, 1.00537e+01, 4.31260e+00, 4.31260e+00, 8.00000e+00, 1.06667e-01, 3.35782e-01, 1.59065e+02
11, 80, 4.33807e-01, 1.00515e+01, 4.25801e+00, 4.25801e+00, 8.00000e+00, 6.25000e-02, 3.51262e-01, 1.59065e+02
12, 89, 4.82611e-01, 1.00395e+01, 4.91309e+00, 4.91309e+00, 8.00000e+00, 1.12360e-01, 3.44860e-01, 1.59065e+02
13, 95, 5.15146e-01, 1.00321e+01, 5.34981e+00, 5.34981e+00, 8.00000e+00, 1.15789e-01, 3.13846e-01, 1.59065e+02
14, 104, 5.63949e-01, 1.00220e+01, 5.51358e+00, 5.51358e+00, 8.00000e+00, 1.53846e-01, 3.67729e-01, 1.59065e+02
15, 111, 6.01908e-01, 1.00149e+01, 6.11407e+00, 6.11407e+00, 8.00000e+00, 1.53153e-01, 3.70343e-01, 1.59065e+02
16, 119, 6.45288e-01, 1.00063e+01, 6.11407e+00, 6.11407e+00, 8.00000e+00, 1.93277e-01, 3.82922e-01, 1.59065e+02
17, 127, 6.88669e-01, 9.99758e+00, 6.98751e+00, 6.98751e+00, 8.00000e+00, 1.96850e-01, 3.83955e-01, 1.59065e+02
18, 134, 7.26627e-01, 9.99292e+00, 7.36964e+00, 7.36964e+00, 8.00000e+00, 2.46269e-01, 4.04538e-01, 1.59065e+02
19, 142, 7.70008e-01, 9.98742e+00, 8.02472e+00, 8.02472e+00, 8.00000e+00, 2.46479e-01, 4.34350e-01, 1.59065e+02
20, 148, 8.02543e-01, 9.98221e+00, 8.84357e+00, 8.84357e+00, 8.00000e+00, 2.50000e-01, 4.43821e-01, 1.59065e+02
21, 155, 8.40502e-01, 9.97331e+00, 9.33488e+00, 9.33488e+00, 8.00000e+00, 2.58065e-01, 4.42534e-01, 1.59065e+02
22, 164, 8.89305e-01, 9.95668e+00, 9.38947e+00, 9.38947e+00, 8.00000e+00, 2.74390e-01, 4.72927e-01, 1.59065e+02
23, 171, 9.27263e-01, 9.94514e+00, 9.66242e+00, 9.66242e+00, 8.00000e+00, 2.92398e-01, 4.73079e-01, 1.59065e+02
24, 178, 9.65221e-01, 9.93818e+00, 9.44406e+00, 9.44406e+00, 8.00000e+00, 3.31461e-01, 4.92237e-01, 1.59065e+02
25, 185, 1.00318e+00, 9.92721e+00, 1.04267e+01, 1.04267e+01, 8.00000e+00, 3.40541e-01, 4.84216e-01, 1.59065e+02
26, 192, 1.04114e+00, 9.91788e+00, 1.09726e+01, 1.09726e+01, 8.00000e+00, 3.80208e-01, 5.56386e-01, 1.59065e+02
27, 198, 1.07367e+00, 9.91466e+00, 1.14639e+01, 1.14639e+01, 8.00000e+00, 3.98990e-01, 5.23729e-01, 1.59065e+02
28, 206, 1.11705e+00, 9.90514e+00, 1.25557e+01, 1.25557e+01, 8.00000e+00, 4.02913e-01, 5.42846e-01, 1.59065e+02
29, 214, 1.16043e+00, 9.89762e+00, 1.28832e+01, 1.28832e+01, 8.00000e+00, 4.25234e-01, 5.62991e-01, 1.59065e+02
30, 222, 1.20382e+00, 9.88655e+00, 1.32654e+01, 1.32654e+01, 8.00000e+00, 4.45946e-01, 5.81723e-01, 1.59065e+02
31, 230, 1.24720e+00, 9.87745e+00, 1.44117e+01, 1.44117e+01, 8.00000e+00, 4.47826e-01, 5.76119e-01, 1.59065e+02
32, 237, 1.28515e+00, 9.86336e+00, 1.50668e+01, 1.50668e+01, 8.00000e+00, 4.43038e-01, 5.72239e-01, 1.59065e+02
33, 243, 1.31769e+00, 9.85114e+00, 1.54489e+01, 1.54489e+01, 8.00000e+00, 4.52675e-01, 6.31078e-01, 1.59065e+02
