controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, 8.00000e+00, 1.00000e+00, 2.62472e-03, 1.57575e+02
1, 10, 5.42259e-02, 1.00979e+01, 5.45899e-01, 5.45899e-01, 8.00000e+00, 9.00000e-01, 2.70552e-02, 1.57575e+02
2, 19, 1.03029e-01, 1.00832e+01, 1.03721e+00, 1.03721e+00, 8.00000e+00, 4.73684e-01, 5.88488e-02, 1.57575e+02
3, 28, 1.51833e-01, 1.00707e+01, 1.52852e+00, 1.52852e+00, 8.00000e+00, 3.21429e-01, 9.45248e-02, 1.57575e+02
4, 37, 2.00636e-01, 1.00611e+01, 2.01983e+00, 2.01983e+00, 8.00000e+00, 2.43243e-01, 1.46485e-01, 1.57575e+02
5, 46, 2.49439e-01, 1.00570e+01, 2.72950e+00, 2.72950e+00, 8.00000e+00, 1.95652e-01, 2.01141e-01, 1.57575e+02
6, 56, 3.03665e-01, 1.00498e+01, 3.16622e+00, 3.16622e+00, 8.00000e+00, 1.78571e-01, 2.69001e-01, 1.57575e+02
7, 66, 3.57891e-01, 1.00474e+01, 3.82129e+00, 3.82129e+00, 8.00000e+00, 1.51515e-01, 3.33609e-01, 1.57575e+02
8, 77, 4.17540e-01, 1.00445e+01, 4.42178e+00, 4.42178e+00, 8.00000e+00, 1.42857e-01, 4.25374e-01, 1.57575e+02
9, 85, 4.60920e-01, 1.00442e+01, 4.74932e+00, 4.74932e+00, 8.00000e+00, 9.41176e-02, 4.19749e-01, 1.57575e+02
10, 93, 5.04301e-01, 1.00421e+01, 5.24063e+00, 5.24063e+00, 8.00000e+00, 8.60215e-02, 4.38191e-01, 1.57575e+02
11, 104, 5.63949e-01, 1.00312e+01, 5.45899e+00, 5.45899e+00, 8.00000e+00, 1.05769e-01, 4.20695e-01, 1.57575e+02
12, 114, 6.18175e-01, 1.00197e+01, 6.05948e+00, 6.05948e+00, 8.00000e+00, 1.05263e-01, 4.27758e-01, 1.57575e+02
13, 122, 6.61556e-01, 1.00108e+01, 6.33243e+00, 6.33243e+00, 8.00000e+00, 9.83607e-02, 4.57973e-01, 1.57575e+02
14, 131, 7.10359e-01, 9.99987e+00, 6.87833e+00, 6.87833e+00, 8.00000e+00, 1.06870e-01, 4.44150e-01, 1.57575e+02
15, 141, 7.64585e-01, 9.98972e+00, 7.42423e+00, 7.42423e+00, 8.00000e+00, 1.48936e-01, 4.65150e-01, 1.57575e+02
16, 151, 8.18811e-01, 9.98467e+00, 8.29767e+00, 8.29767e+00, 8.00000e+00, 1.92053e-01, 5.02725e-01, 1.57575e+02
17, 160, 8.67615e-01, 9.97713e+00, 9.17111e+00, 9.17111e+00, 8.00000e+00, 2.12500e-01, 4.97784e-01, 1.57575e+02
18, 171, 9.27263e-01, 9.96607e+00, 9.88078e+00, 9.88078e+00, 8.00000e+00, 2.39766e-01, 5.15850e-01, 1.57575e+02
19, 179, 9.70644e-01, 9.95546e+00, 1.00445e+01, 1.00445e+01, 8.00000e+00, 2.40223e-01, 5.40804e-01, 1.57575e+02
20, 189, 1.02487e+00, 9.93404e+00, 1.05904e+01, 1.05904e+01, 8.00000e+00, 2.48677e-01, 4.94060e-01, 1.57575e+02
21, 196, 1.06283e+00, 9.92561e+00, 1.06996e+01, 1.06996e+01, 8.00000e+00, 2.65306e-01, 5.69071e-01, 1.57575e+02
22, 205, 1.11163e+00, 9.92273e+00, 1.09180e+01, 1.09180e+01, 8.00000e+00, 2.87805e-01, 6.06842e-01, 1.57575e+02
