controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03, 2.29359e-04
1, 8, 4.33807e-02, 1.01017e+01, 4.36719e-01, 4.36719e-01, -3.96000e+02, 8.75000e-01, 2.18058e-02, 2.29359e-04
2, 16, 8.67615e-02, 1.00884e+01, 8.73439e-01, 8.73439e-01, -3.96000e+02, 5.00000e-01, 4.89709e-02, 2.29359e-04
3, 22, 1.19297e-01, 1.00812e+01, 1.20098e+00, 1.20098e+00, -3.96000e+02, 2.72727e-01, 7.78409e-02, 2.29359e-04
4, 30, 1.62678e-01, 1.00718e+01, 1.63770e+00, 1.63770e+00, -3.96000e+02, 2.66667e-01, 1.17592e-01, 2.29359e-04
5, 36, 1.95213e-01, 1.00680e+01, 1.96524e+00, 1.96524e+00, -3.96000e+02, 1.66667e-01, 1.54942e-01, 2.29359e-04
6, 44, 2.38594e-01, 1.00643e+01, 2.51114e+00, 2.51114e+00, -3.96000e+02, 1.81818e-01, 2.18175e-01, 2.29359e-04
7, 51, 2.76552e-01, 1.00628e+01, 2.78409e+00, 2.78409e+00, -3.96000e+02, 1.37255e-01, 2.75681e-01, 2.29359e-04
8, 59, 3.19933e-01, 1.00609e+01, 3.32999e+00, 3.32999e+00, -3.96000e+02, 1.35593e-01, 3.09546e-01, 2.29359e-04
9, 67, 3.63314e-01, 1.00610e+01, 3.98506e+00, 3.98506e+00, -3.96000e+02, 1.19403e-01, 3.36835e-01, 2.29359e-04
10, 76, 4.12117e-01, 1.00519e+01, 4.31260e+00, 4.31260e+00, -3.96000e+02, 1.18421e-01, 3.29818e-01, 2.29359e-04
11, 81, 4.39230e-01, 1.00509e+01, 4.42178e+00, 4.42178e+00, -3.96000e+02, 6.17284e-02, 3.51956e-01, 2.29359e-04
12, 89, 4.82611e-01, 1.00419e+01, 4.69473e+00, 4.69473e+00, -3.96000e+02, 8.98876e-02, 3.59705e-01, 2.29359e-04
13, 96, 5.20569e-01, 1.00333e+01, 5.34981e+00, 5.34981e+00, -3.96000e+02, 1.14583e-01, 3.42849e-01, 2.29359e-04
14, 104, 5.63949e-01, 1.00265e+01, 5.40440e+00, 5.40440e+00, -3.96000e+02, 1.34615e-01, 3.55605e-01, 2.29359e-04
15, 109, 5.91062e-01, 1.00233e+01, 5.62276e+00, 5.62276e+00, -3.96000e+02, 1.37615e-01, 3.93291e-01, 2.29359e-04
16, 119, 6.45288e-01, 1.00127e+01, 5.84112e+00, 5.84112e+00, -3.96000e+02, 2.01681e-01, 4.27288e-01, 2.29359e-04
17, 127, 6.88669e-01, 1.00053e+01, 6.60538e+00, 6.60538e+00, -3.96000e+02, 2.04724e-01, 3.90176e-01, 2.29359e-04
18, 133, 7.21205e-01, 1.00022e+01, 7.15128e+00, 7.15128e+00, -3.96000e+02, 1.95489e-01, 3.93897e-01, 2.29359e-04
19, 141, 7.64585e-01, 9.99345e+00, 6.98751e+00, 6.98751e+00, -3.96000e+02, 2.05674e-01, 4.10995e-01, 2.29359e-04
20, 149, 8.07966e-01, 9.99464e+00, 8.07931e+00, 8.07931e+00, -3.96000e+02, 2.21477e-01, 5.28713e-01, 2.29359e-04
21, 156, 8.45924e-01, 9.98613e+00, 8.62521e+00, 8.62521e+00, -3.96000e+02, 2.11538e-01, 4.46886e-01, 2.29359e-04
22, 164, 8.89305e-01, 9.97822e+00, 9.55324e+00, 9.55324e+00, -3.96000e+02, 2.43902e-01, 4.87634e-01, 2.29359e-04
23, 170, 9.21841e-01, 9.97296e+00, 9.33488e+00, 9.33488e+00, -3.96000e+02, 2.41176e-01, 4.96764e-01, 2.29359e-04
24, 178, 9.65221e-01, 9.96645e+00, 9.82619e+00, 9.82619e+00, -3.96000e+02, 2.69663e-01, 5.62474e-01, 2.29359e-04
25, 186, 1.00860e+00, 9.96020e+00, 1.08088e+01, 1.08088e+01, -3.96000e+02, 2.74194e-01, 5.47255e-01, 2.29359e-04
26, 190, 1.03029e+00, 9.95568e+00, 1.08088e+01, 1.08088e+01, -3.96000e+02, 2.57895e-01, 5.54828e-01, 2.29359e-04
27, 197, 1.06825e+00, 9.95106e+00, 1.12455e+01, 1.12455e+01, -3.96000e+02, 2.89340e-01, 5.85751e-01, 2.29359e-04
28, 207, 1.12248e+00, 9.94081e+00, 1.19006e+01, 1.19006e+01, -3.96000e+02, 3.04348e-01, 5.54314e-01, 2.29359e-04
29, 213, 1.15501e+00, 9.93276e+00, 1.26103e+01, 1.26103e+01, -3.96000e+02, 2.95775e-01, 5.80097e-01, 2.29359e-04
30, 221, 1.19839e+00, 9.92496e+00, 1.21190e+01, 1.21190e+01, -3.96000e+02, 3.07692e-01, 5.98191e-01, 2.29359e-04
31, 228, 1.23635e+00, 9.92017e+00, 1.14639e+01, 1.14639e+01, -3.96000e+02, 3.24561e-01, 6.64989e-01, 2.29359e-04
32, 235, 1.27431e+00, 9.91440e+00, 1.27740e+01, 1.27740e+01, -3.96000e+02, 3.31915e-01, 6.20574e-01, 2.29359e-04
33, 242, 1.31227e+00, 9.90677e+00, 1.33199e+01, 1.33199e+01, -3.96000e+02, 3.26446e-01, 6.58620e-01, 2.29359e-04
34, 251, 1.36107e+00, 9.89691e+00, 1.35383e+01, 1.35383e+01, -3.96000e+02, 3.34661e-01, 6.50487e-01, 2.29359e-04
35, 258, 1.39903e+00, 9.88929e+00, 1.38112e+01, 1.38112e+01, -3.96000e+02, 3.33333e-01, 7.38192e-01, 2.29359e-04
36, 264, 1.43156e+00, 9.88511e+00, 1.45209e+01, 1.45209e+01, -3.96000e+02, 3.37121e-01, 7.60009e-01, 2.29359e-04
37, 271, 1.46952e+00, 9.87918e+00, 1.51760e+01, 1.51760e+01, -3.96000e+02, 3.50554e-01, 7.47397e-01, 2.29359e-04
38, 279, 1.51290e+00, 9.86916e+00, 1.57765e+01, 1.57765e+01, -3.96000e+02, 3.58423e-01, 7.54974e-01, 2.29359e-04
39, 286, 1.55086e+00, 9.86501e+00, 1.56127e+01, 1.56127e+01, -3.96000e+02, 3.53147e-01, 7.13624e-01, 2.29359e-04
40, 294, 1.59424e+00, 9.85480e+00, 1.65953e+01, 1.65953e+01, -3.96000e+02, 3.74150e-01, 7.94324e-01, 2.29359e-04
41, 301, 1.63220e+00, 9.84784e+00, 1.71412e+01, 1.71412e+01, -3.96000e+02, 3.68771e-01, 8.24963e-01, 2.29359e-04
42, 310, 1.68100e+00, 9.83858e+00, 1.77963e+01, 1.77963e+01, -3.96000e+02, 3.83871e-01, 7.75558e-01, 2.29359e-04
43, 316, 1.71354e+00, 9.83612e+00, 1.69229e+01, 1.69229e+01, -3.96000e+02, 3.82911e-01, 8.95855e-01, 2.29359e-04
44, 322, 1.74607e+00, 9.82990e+00, 1.79601e+01, 1.79601e+01, -3.96000e+02, 3.85093e-01, 8.58604e-01, 2.29359e-04
45, 331, 1.79488e+00, 9.81789e+00, 1.82876e+01, 1.82876e+01, -3.96000e+02, 4.01813e-01, 8.65597e-01, 2.29359e-04
46, 340, 1.84368e+00, 9.80879e+00, 1.93248e+01, 1.93248e+01, -3.96000e+02, 4.05882e-01, 8.62902e-01, 2.29359e-04
