controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 5.42259e-03, 1.01150e+01, 0.00000e+00, 0.00000e+00, -3.96000e+02, 1.00000e+00, 2.62472e-03
1, 7, 3.79581e-02, 1.01037e+01, 3.82129e-01, 3.82129e-01, -3.96000e+02, 8.57143e-01, 1.91810e-02
2, 13, 7.04937e-02, 1.00939e+01, 7.09669e-01, 7.09669e-01, -3.96000e+02, 4.61538e-01, 4.04931e-02
3, 18, 9.76066e-02, 1.00881e+01, 9.82619e-01, 9.82619e-01, -3.96000e+02, 2.77778e-01, 6.62050e-02
4, 24, 1.30142e-01, 1.00814e+01, 1.41934e+00, 1.41934e+00, -3.96000e+02, 2.50000e-01, 9.54140e-02
5, 30, 1.62678e-01, 1.00765e+01, 1.74688e+00, 1.74688e+00, -3.96000e+02, 2.00000e-01, 1.34030e-01
6, 36, 1.95213e-01, 1.00745e+01, 2.18360e+00, 2.18360e+00, -3.96000e+02, 1.66667e-01, 1.75144e-01
7, 41, 2.22326e-01, 1.00741e+01, 2.45655e+00, 2.45655e+00, -3.96000e+02, 1.21951e-01, 2.18734e-01
8, 47, 2.54862e-01, 1.00725e+01, 2.78409e+00, 2.78409e+00, -3.96000e+02, 1.27660e-01, 2.48095e-01
9, 54, 2.92820e-01, 1.00703e+01, 2.94786e+00, 2.94786e+00, -3.96000e+02, 1.29630e-01, 2.72179e-01
10, 61, 3.30778e-01, 1.00647e+01, 3.32999e+00, 3.32999e+00, -3.96000e+02, 1.14754e-01, 2.62375e-01
11, 67, 3.63314e-01, 1.00571e+01, 3.76670e+00, 3.76670e+00, -3.96000e+02, 8.95522e-02, 2.63006e-01
12, 73, 3.95849e-01, 1.00510e+01, 3.60293e+00, 3.60293e+00, -3.96000e+02, 8.21918e-02, 2.91539e-01
13, 78, 4.22962e-01, 1.00473e+01, 4.03965e+00, 4.03965e+00, -3.96000e+02, 1.15385e-01, 2.78171e-01
14, 83, 4.50075e-01, 1.00411e+01, 4.47637e+00, 4.47637e+00, -3.96000e+02, 1.80723e-01, 2.88513e-01
15, 89, 4.82611e-01, 1.00320e+01, 4.58555e+00, 4.58555e+00, -3.96000e+02, 1.91011e-01, 2.76935e-01
16, 96, 5.20569e-01, 1.00291e+01, 5.13145e+00, 5.13145e+00, -3.96000e+02, 2.18750e-01, 3.31666e-01
17, 102, 5.53104e-01, 1.00221e+01, 5.24063e+00, 5.24063e+00, -3.96000e+02, 2.25490e-01, 3.15893e-01
18, 108, 5.85640e-01, 1.00180e+01, 5.73194e+00, 5.73194e+00, -3.96000e+02, 2.40741e-01, 3.65348e-01
19, 114, 6.18175e-01, 1.00130e+01, 6.44161e+00, 6.44161e+00, -3.96000e+02, 2.45614e-01, 3.20533e-01
20, 120, 6.50711e-01, 1.00044e+01, 6.55079e+00, 6.55079e+00, -3.96000e+02, 2.41667e-01, 3.76179e-01
21, 126, 6.83246e-01, 9.99874e+00, 7.15128e+00, 7.15128e+00, -3.96000e+02, 2.46032e-01, 3.52212e-01
22, 132, 7.15782e-01, 9.99303e+00, 7.15128e+00, 7.15128e+00, -3.96000e+02, 2.65152e-01, 4.04216e-01
23, 137, 7.42895e-01, 9.98966e+00, 7.64259e+00, 7.64259e+00, -3.96000e+02, 2.62774e-01, 3.98700e-01
24, 143, 7.75431e-01, 9.98293e+00, 7.47882e+00, 7.47882e+00, -3.96000e+02, 2.79720e-01, 4.24134e-01
25, 148, 8.02543e-01, 9.98210e+00, 8.07931e+00, 8.07931e+00, -3.96000e+02, 2.83784e-01, 4.61726e-01
26, 152, 8.24234e-01, 9.97926e+00, 7.86095e+00, 7.86095e+00, -3.96000e+02, 3.09211e-01, 4.24231e-01
27, 160, 8.67615e-01, 9.96965e+00, 8.29767e+00, 8.29767e+00, -3.96000e+02, 3.31250e-01, 4.23332e-01
28, 166, 9.00150e-01, 9.96145e+00, 8.78898e+00, 8.78898e+00, -3.96000e+02, 3.25301e-01, 4.51364e-01
29, 172, 9.32686e-01, 9.95146e+00, 9.11652e+00, 9.11652e+00, -3.96000e+02, 3.48837e-01, 4.44134e-01
30, 177, 9.59799e-01, 9.94154e+00, 9.11652e+00, 9.11652e+00, -3.96000e+02, 3.61582e-01, 4.71606e-01
31, 185, 1.00318e+00, 9.93367e+00, 9.93537e+00, 9.93537e+00, -3.96000e+02, 3.72973e-01, 5.06041e-01
32, 189, 1.02487e+00, 9.92571e+00, 9.98996e+00, 9.98996e+00, -3.96000e+02, 3.70370e-01, 4.77127e-01
33, 195, 1.05741e+00, 9.92202e+00, 1.00991e+01, 1.00991e+01, -3.96000e+02, 3.89744e-01, 5.09513e-01
34, 202, 1.09536e+00, 9.91652e+00, 1.08634e+01, 1.08634e+01, -3.96000e+02, 4.00990e-01, 5.15006e-01
35, 208, 1.12790e+00, 9.90938e+00, 1.15185e+01, 1.15185e+01, -3.96000e+02, 3.99038e-01, 5.47115e-01
36, 214, 1.16043e+00, 9.90310e+00, 1.15731e+01, 1.15731e+01, -3.96000e+02, 3.87850e-01, 5.68318e-01
37, 219, 1.18755e+00, 9.90006e+00, 1.20098e+01, 1.20098e+01, -3.96000e+02, 4.01826e-01, 6.17755e-01
38, 224, 1.21466e+00, 9.89678e+00, 1.27740e+01, 1.27740e+01, -3.96000e+02, 4.15179e-01, 6.45474e-01
39, 230, 1.24720e+00, 9.88933e+00, 1.26649e+01, 1.26649e+01, -3.96000e+02, 4.08696e-01, 6.35665e-01
40, 236, 1.27973e+00, 9.88565e+00, 1.26649e+01, 1.26649e+01, -3.96000e+02, 4.23729e-01, 6.65694e-01
41, 241, 1.30684e+00, 9.88212e+00, 1.31562e+01, 1.31562e+01, -3.96000e+02, 4.19087e-01, 6.54774e-01
42, 248, 1.34480e+00, 9.87156e+00, 1.44663e+01, 1.44663e+01, -3.96000e+02, 4.23387e-01, 6.58429e-01
43, 253, 1.37192e+00, 9.86586e+00, 1.44663e+01, 1.44663e+01, -3.96000e+02, 4.22925e-01, 6.92800e-01
44, 258, 1.39903e+00, 9.86116e+00, 1.50122e+01, 1.50122e+01, -3.96000e+02, 4.18605e-01, 7.04844e-01
45, 264, 1.43156e+00, 9.85676e+00, 1.54489e+01, 1.54489e+01, -3.96000e+02, 4.31818e-01, 6.88051e-01
46, 269, 1.45868e+00, 9.84898e+00, 1.57765e+01, 1.57765e+01, -3.96000e+02, 4.38662e-01, 6.86158e-01
47, 275, 1.49121e+00, 9.84371e+00, 1.54489e+01, 1.54489e+01, -3.96000e+02, 4.43636e-01, 6.91635e-01
48, 282, 1.52917e+00, 9.83868e+00, 1.58857e+01, 1.58857e+01, -3.96000e+02, 4.53901e-01, 7.26807e-01
49, 288, 1.56171e+00, 9.83273e+00, 1.63770e+01, 1.63770e+01, -3.96000e+02, 4.44444e-01, 7.91180e-01
50, 294, 1.59424e+00, 9.82693e+00, 1.61040e+01, 1.61040e+01, -3.96000e+02, 4.45578e-01, 7.52518e-01
51, 298, 1.61593e+00, 9.82703e+00, 1.66499e+01, 1.66499e+01, -3.96000e+02, 4.46309e-01, 7.90414e-01
