controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time, effective time
0, 1, 3.17034e-02, 1.02139e+01, 0.00000e+00, 0.00000e+00, -7.00000e+01, 1.00000e+00, 2.62472e-03, 2.47955e-05, 2.47955e-05
1, 3, 9.51101e-02, 1.01909e+01, 1.63770e-01, 1.63770e-01, -7.00000e+01, 6.66667e-01, 8.76440e-03, 2.47955e-05, 2.47955e-05
2, 6, 1.90220e-01, 1.01601e+01, 2.18360e-01, 2.18360e-01, -7.00000e+01, 5.00000e-01, 2.06624e-02, 2.47955e-05, 2.47955e-05
3, 9, 2.85330e-01, 1.01342e+01, 3.39562e-01, 3.39562e-01, -7.00000e+01, 3.33333e-01, 3.39918e-02, 2.47955e-05, 2.47955e-05
4, 12, 3.80440e-01, 1.01123e+01, 5.03332e-01, 5.03332e-01, -7.00000e+01, 2.50000e-01, 4.89390e-02, 2.47955e-05, 2.47955e-05
5, 15, 4.75550e-01, 1.01047e+01, 6.67102e-01, 6.67102e-01, -7.00000e+01, 2.00000e-01, 6.65233e-02, 2.47955e-05, 2.47955e-05
6, 18, 5.70660e-01, 1.00904e+01, 8.30872e-01, 8.30872e-01, -7.00000e+01, 1.66667e-01, 8.39218e-02, 2.47955e-05, 2.47955e-05
7, 21, 6.65771e-01, 1.00841e+01, 1.15841e+00, 1.15841e+00, -7.00000e+01, 1.42857e-01, 1.12593e-01, 2.47955e-05, 2.47955e-05
8, 24, 7.60881e-01, 1.00760e+01, 1.32218e+00, 1.32218e+00, -7.00000e+01, 1.25000e-01, 1.20918e-01, 2.47955e-05, 2.47955e-05
9, 27, 8.55991e-01, 1.00682e+01, 1.26759e+00, 1.26759e+00, -7.00000e+01, 1.11111e-01, 1.30197e-01, 2.47955e-05, 2.47955e-05
10, 29, 9.19397e-01, 1.00771e+01, 1.21300e+00, 1.21300e+00, -7.00000e+01, 6.89655e-02, 1.34586e-01, 2.47955e-05, 2.47955e-05
11, 32, 1.01451e+00, 1.00645e+01, 1.75890e+00, 1.75890e+00, -7.00000e+01, 9.37500e-02, 1.32162e-01, 2.47955e-05, 2.47955e-05
12, 35, 1.10962e+00, 1.00441e+01, 1.59513e+00, 1.59513e+00, -7.00000e+01, 8.57143e-02, 1.49947e-01, 2.47955e-05, 2.47955e-05
13, 37, 1.17302e+00, 1.00428e+01, 1.75890e+00, 1.75890e+00, -7.00000e+01, 5.40541e-02, 1.49421e-01, 2.47955e-05, 2.47955e-05
14, 40, 1.26813e+00, 1.00325e+01, 1.75890e+00, 1.75890e+00, -7.00000e+01, 7.50000e-02, 1.35281e-01, 2.47955e-05, 2.47955e-05
15, 42, 1.33154e+00, 1.00217e+01, 1.86808e+00, 1.86808e+00, -7.00000e+01, 1.66667e-01, 1.30453e-01, 2.47955e-05, 2.47955e-05
16, 46, 1.45835e+00, 9.99768e+00, 2.25021e+00, 2.25021e+00, -7.00000e+01, 1.95652e-01, 1.50976e-01, 2.47955e-05, 2.47955e-05
17, 51, 1.61687e+00, 9.97639e+00, 3.01447e+00, 3.01447e+00, -7.00000e+01, 2.15686e-01, 1.52470e-01, 2.47955e-05, 2.47955e-05
18, 53, 1.68028e+00, 9.94700e+00, 3.39660e+00, 3.39660e+00, -7.00000e+01, 1.50943e-01, 1.64422e-01, 2.47955e-05, 2.47955e-05
19, 56, 1.77539e+00, 9.90994e+00, 3.50578e+00, 3.50578e+00, -7.00000e+01, 2.14286e-01, 1.63816e-01, 2.47955e-05, 2.47955e-05
20, 58, 1.83879e+00, 9.89519e+00, 3.56037e+00, 3.56037e+00, -7.00000e+01, 2.58621e-01, 1.76285e-01, 2.47955e-05, 2.47955e-05
21, 61, 1.93390e+00, 9.87357e+00, 4.03965e+00, 4.03965e+00, -7.00000e+01, 3.11475e-01, 1.92026e-01, 2.47955e-05, 2.47955e-05
22, 63, 1.99731e+00, 9.88747e+00, 4.74932e+00, 4.74932e+00, -7.00000e+01, 2.69841e-01, 1.94316e-01, 2.47955e-05, 2.47955e-05
23, 67, 2.12412e+00, 9.89195e+00, 5.67735e+00, 5.67735e+00, -7.00000e+01, 2.98507e-01, 2.24898e-01, 2.47955e-05, 2.47955e-05
24, 70, 2.21924e+00, 9.88310e+00, 6.38702e+00, 6.38702e+00, -7.00000e+01, 2.71429e-01, 1.81457e-01, 2.47955e-05, 2.47955e-05
25, 73, 2.31435e+00, 9.87165e+00, 7.42423e+00, 7.42423e+00, -7.00000e+01, 2.87671e-01, 2.32206e-01, 2.47955e-05, 2.47955e-05
26, 76, 2.40946e+00, 9.83475e+00, 7.15128e+00, 7.15128e+00, -7.00000e+01, 3.02632e-01, 2.09950e-01, 2.47955e-05, 2.47955e-05
27, 77, 2.44116e+00, 9.81505e+00, 7.42423e+00, 7.42423e+00, -7.00000e+01, 3.24675e-01, 2.14443e-01, 2.47955e-05, 2.47955e-05
28, 80, 2.53627e+00, 9.77738e+00, 7.58800e+00, 7.58800e+00, -7.00000e+01, 3.25000e-01, 1.99710e-01, 2.47955e-05, 2.47955e-05
29, 83, 2.63138e+00, 9.74811e+00, 7.42423e+00, 7.42423e+00, -7.00000e+01, 3.37349e-01, 2.08834e-01, 2.47955e-05, 2.47955e-05
30, 85, 2.69479e+00, 9.73184e+00, 7.36964e+00, 7.36964e+00, -7.00000e+01, 3.64706e-01, 1.87558e-01, 2.47955e-05, 2.47955e-05
31, 88, 2.78990e+00, 9.72880e+00, 8.24308e+00, 8.24308e+00, -7.00000e+01, 4.09091e-01, 1.98294e-01, 2.47955e-05, 2.47955e-05
32, 92, 2.91671e+00, 9.68600e+00, 8.84357e+00, 8.84357e+00, -7.00000e+01, 4.67391e-01, 2.17943e-01, 2.47955e-05, 2.47955e-05
33, 93, 2.94841e+00, 9.67084e+00, 8.89816e+00, 8.89816e+00, -7.00000e+01, 4.62366e-01, 2.19438e-01, 2.47955e-05, 2.47955e-05
