controller=global horizon=6 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
0, 1, 1.26626e-02, 1.01671e+01, 0.00000e+00, 0.00000e+00, 4.00000e+00, 1.00000e+00, 2.62472e-03
1, 5, 6.33132e-02, 1.01332e+01, 8.12834e-02, 8.12834e-02, 4.00000e+00, 8.00000e-01, 1.34483e-02
2, 9, 1.13964e-01, 1.01048e+01, 1.18855e-01, 1.18855e-01, 4.00000e+00, 4.44444e-01, 2.85075e-02
3, 14, 1.77277e-01, 1.00713e+01, 1.76914e-01, 1.76914e-01, 4.00000e+00, 3.57143e-01, 4.61628e-02
4, 18, 2.27928e-01, 1.00556e+01, 2.23362e-01, 2.23362e-01, 4.00000e+00, 2.22222e-01, 7.58535e-02
5, 21, 2.65915e-01, 1.00504e+01, 2.34974e-01, 2.34974e-01, 4.00000e+00, 1.42857e-01, 9.09532e-02
6, 26, 3.29229e-01, 1.00341e+01, 2.69810e-01, 2.69810e-01, 4.00000e+00, 1.92308e-01, 1.31895e-01
7, 31, 3.92542e-01, 1.00299e+01, 0.00000e+00, 0.00000e+00, -6.00000e+00, 1.61290e-01, 1.69542e-01
8, 34, 4.30530e-01, 1.00363e+01, 3.39481e-01, 3.39481e-01, -6.00000e+00, 8.82353e-02, 1.82083e-01
9, 38, 4.81180e-01, 1.00411e+01, 3.85929e-01, 3.85929e-01, -6.00000e+00, 1.05263e-01, 1.96572e-01
10, 41, 5.19168e-01, 1.00447e+01, 3.74317e-01, 3.74317e-01, -6.00000e+00, 7.31707e-02, 1.85152e-01
11, 46, 5.82481e-01, 1.00383e+01, 4.09153e-01, 4.09153e-01, -6.00000e+00, 1.08696e-01, 2.05825e-01
12, 52, 6.58457e-01, 1.00271e+01, 4.78824e-01, 4.78824e-01, -6.00000e+00, 1.15385e-01, 2.04921e-01
13, 56, 7.09108e-01, 1.00252e+01, 5.25272e-01, 5.25272e-01, -6.00000e+00, 7.14286e-02, 2.30545e-01
14, 61, 7.72421e-01, 1.00209e+01, 0.00000e+00, 0.00000e+00, -8.00000e+00, 8.19672e-02, 2.12469e-01
15, 65, 8.23072e-01, 1.00171e+01, 6.99451e-01, 6.99451e-01, -8.00000e+00, 6.15385e-02, 2.38888e-01
16, 70, 8.86385e-01, 1.00184e+01, 7.80734e-01, 7.80734e-01, -8.00000e+00, 7.14286e-02, 2.64952e-01
17, 74, 9.37035e-01, 1.00075e+01, 8.03958e-01, 8.03958e-01, -8.00000e+00, 5.40541e-02, 2.50985e-01
18, 79, 1.00035e+00, 9.99085e+00, 8.50406e-01, 8.50406e-01, -8.00000e+00, 6.32911e-02, 2.91049e-01
19, 83, 1.05100e+00, 9.96803e+00, 8.38794e-01, 8.38794e-01, -8.00000e+00, 4.81928e-02, 2.60576e-01
20, 87, 1.10165e+00, 9.96934e+00, 9.20077e-01, 9.20077e-01, -8.00000e+00, 4.59770e-02, 2.94581e-01
21, 92, 1.16496e+00, 9.95624e+00, 0.00000e+00, 0.00000e+00, -6.00000e+00, 5.43478e-02, 3.24647e-01
22, 96, 1.21561e+00, 9.95646e+00, 8.96853e-01, 8.96853e-01, -6.00000e+00, 5.20833e-02, 3.15383e-01
23, 101, 1.27893e+00, 9.93010e+00, 1.02732e+00, 1.02732e+00, -6.00000e+00, 7.92079e-02, 3.04804e-01
24, 105, 1.32958e+00, 9.91239e+00, 1.20150e+00, 1.20150e+00, -6.00000e+00, 7.61905e-02, 3.29975e-01
25, 108, 1.36757e+00, 9.89437e+00, 1.17827e+00, 1.17827e+00, -6.00000e+00, 1.01852e-01, 3.41139e-01
26, 110, 1.39289e+00, 9.89807e+00, 1.05054e+00, 1.05054e+00, -6.00000e+00, 8.18182e-02, 3.26582e-01
27, 115, 1.45620e+00, 9.87785e+00, 1.08538e+00, 1.08538e+00, -6.00000e+00, 1.21739e-01, 3.35801e-01
28, 119, 1.50685e+00, 9.88605e+00, 0.00000e+00, 0.00000e+00, -3.20000e+01, 8.40336e-02, 3.41630e-01
29, 123, 1.55750e+00, 9.88544e+00, 1.29439e+00, 1.29439e+00, -3.20000e+01, 8.94309e-02, 3.79069e-01
30, 127, 1.60816e+00, 9.88993e+00, 1.41051e+00, 1.41051e+00, -3.20000e+01, 8.66142e-02, 4.15441e-01
31, 131, 1.65881e+00, 9.89369e+00, 1.48018e+00, 1.48018e+00, -3.20000e+01, 8.39695e-02, 4.30618e-01
32, 136, 1.72212e+00, 9.88025e+00, 1.57308e+00, 1.57308e+00, -3.20000e+01, 1.02941e-01, 4.18885e-01
33, 140, 1.77277e+00, 9.87825e+00, 1.58469e+00, 1.58469e+00, -3.20000e+01, 1.07143e-01, 4.18251e-01
34, 145, 1.83608e+00, 9.87177e+00, 1.67759e+00, 1.67759e+00, -3.20000e+01, 1.17241e-01, 4.21355e-01
35, 150, 1.89940e+00, 9.88409e+00, 0.00000e+00, 0.00000e+00, -2.20000e+01, 7.33333e-02, 4.75380e-01
36, 154, 1.95005e+00, 9.88516e+00, 1.93305e+00, 1.93305e+00, -2.20000e+01, 7.14286e-02, 4.24275e-01
37, 158, 2.00070e+00, 9.87078e+00, 1.72404e+00, 1.72404e+00, -2.20000e+01, 7.59494e-02, 4.25918e-01
38, 161, 2.03868e+00, 9.87580e+00, 1.87499e+00, 1.87499e+00, -2.20000e+01, 6.83230e-02, 4.83611e-01
39, 167, 2.11466e+00, 9.85242e+00, 1.78209e+00, 1.78209e+00, -2.20000e+01, 8.98204e-02, 4.64323e-01
40, 171, 2.16531e+00, 9.86537e+00, 1.84015e+00, 1.84015e+00, -2.20000e+01, 9.35673e-02, 5.25188e-01
41, 176, 2.22862e+00, 9.85079e+00, 1.64275e+00, 1.64275e+00, -2.20000e+01, 1.07955e-01, 4.49489e-01
42, 180, 2.27928e+00, 9.84569e+00, 0.00000e+00, 0.00000e+00, -2.80000e+01, 6.66667e-02, 5.08879e-01
43, 184, 2.32993e+00, 9.85156e+00, 1.64540e+00, 1.64540e+00, -2.80000e+01, 7.06522e-02, 4.78133e-01
44, 188, 2.38058e+00, 9.82967e+00, 1.72668e+00, 1.72668e+00, -2.80000e+01, 6.91489e-02, 4.98158e-01
45, 192, 2.43123e+00, 9.85670e+00, 1.83119e+00, 1.83119e+00, -2.80000e+01, 7.29167e-02, 5.32645e-01
46, 197, 2.49454e+00, 9.81804e+00, 1.84246e+00, 1.84246e+00, -2.80000e+01, 8.62944e-02, 5.11132e-01
47, 201, 2.54519e+00, 9.80161e+00, 1.93161e+00, 1.93161e+00, -2.80000e+01, 9.95025e-02, 5.90307e-01
48, 204, 2.58318e+00, 9.79030e+00, 1.86194e+00, 1.86194e+00, -2.80000e+01, 9.80392e-02, 5.48935e-01
49, 207, 2.62117e+00, 9.79593e+00, 0.00000e+00, 0.00000e+00, -3.00000e+01, 8.69565e-02, 5.31598e-01
50, 208, 2.63383e+00, 9.81217e+00, 1.68776e+00, 1.68776e+00, -3.00000e+01, 1.00962e-01, 5.23795e-01
51, 213, 2.69714e+00, 9.76755e+00, 1.64199e+00, 1.64199e+00, -3.00000e+01, 1.17371e-01, 5.73722e-01
52, 219, 2.77312e+00, 9.73825e+00, 1.82710e+00, 1.82710e+00, -3.00000e+01, 1.27854e-01, 5.63814e-01
53, 222, 2.81111e+00, 9.72973e+00, 1.87355e+00, 1.87355e+00, -3.00000e+01, 1.26126e-01, 6.04947e-01
54, 224, 2.83643e+00, 9.71597e+00, 1.96686e+00, 1.96686e+00, -3.00000e+01, 1.42857e-01, 5.22629e-01
55, 228, 2.88708e+00, 9.71376e+00, 2.00169e+00, 2.00169e+00, -3.00000e+01, 1.84211e-01, 5.49639e-01
56, 232, 2.93773e+00, 9.71062e+00, 0.00000e+00, 0.00000e+00, -2.60000e+01, 1.59483e-01, 5.88050e-01
57, 235, 2.97572e+00, 9.71538e+00, 2.18816e+00, 2.18816e+00, -2.60000e+01, 1.40426e-01, 6.08218e-01
58, 241, 3.05170e+00, 9.69074e+00, 2.33912e+00, 2.33912e+00, -2.60000e+01, 1.45228e-01, 6.22256e-01
59, 245, 3.10235e+00, 9.67232e+00, 2.14172e+00, 2.14172e+00, -2.60000e+01, 1.34694e-01, 6.49359e-01
60, 247, 3.12767e+00, 9.66426e+00, 2.29267e+00, 2.29267e+00, -2.60000e+01, 1.37652e-01, 6.21816e-01
61, 251, 3.17832e+00, 9.65306e+00, 2.64103e+00, 2.64103e+00, -2.60000e+01, 1.59363e-01, 6.44851e-01
62, 256, 3.24164e+00, 9.64848e+00, 2.93133e+00, 2.93133e+00, -2.60000e+01, 1.91406e-01, 6.84623e-01
63, 258, 3.26696e+00, 9.61117e+00, 0.00000e+00, 0.00000e+00, -3.60000e+01, 1.31783e-01, 6.69384e-01
64, 264, 3.34294e+00, 9.63261e+00, 2.16596e+00, 2.16596e+00, -3.60000e+01, 1.47727e-01, 6.77158e-01
65, 266, 3.36826e+00, 9.63738e+00, 2.31692e+00, 2.31692e+00, -3.60000e+01, 1.57895e-01, 6.69708e-01
66, 269, 3.40625e+00, 9.65192e+00, 2.72299e+00, 2.72299e+00, -3.60000e+01, 1.71004e-01, 7.47111e-01
67, 270, 3.41891e+00, 9.66591e+00, 2.51398e+00, 2.51398e+00, -3.60000e+01, 1.74074e-01, 7.19045e-01
68, 273, 3.45690e+00, 9.67212e+00, 2.61849e+00, 2.61849e+00, -3.60000e+01, 1.94139e-01, 8.03039e-01
69, 279, 3.53288e+00, 9.65168e+00, 2.65025e+00, 2.65025e+00, -3.60000e+01, 2.15054e-01, 7.78599e-01
70, 284, 3.59619e+00, 9.60789e+00, 0.00000e+00, 0.00000e+00, -4.00000e+01, 1.40845e-01, 8.08978e-01
71, 287, 3.63418e+00, 9.61006e+00, 2.71198e+00, 2.71198e+00, -4.00000e+01, 1.28920e-01, 7.17061e-01
72, 291, 3.68483e+00, 9.60394e+00, 2.90938e+00, 2.90938e+00, -4.00000e+01, 1.30584e-01, 7.48933e-01
73, 295, 3.73548e+00, 9.58444e+00, 2.90938e+00, 2.90938e+00, -4.00000e+01, 1.35593e-01, 7.11616e-01
74, 299, 3.78613e+00, 9.57597e+00, 2.48239e+00, 2.48239e+00, -4.00000e+01, 1.47157e-01, 8.01979e-01
75, 303, 3.83678e+00, 9.59196e+00, 2.67926e+00, 2.67926e+00, -4.00000e+01, 1.81518e-01, 8.24613e-01
76, 306, 3.87477e+00, 9.60059e+00, 2.60959e+00, 2.60959e+00, -4.00000e+01, 1.92810e-01, 7.19027e-01
