controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.19000e+02, 1.00000e+00, 2.62472e-03, 2.03371e-04
1, 12, 4.10814e-02, 1.00908e+01, 6.55079e-01, 6.55079e-01, -6.19000e+02, 9.16667e-01, 3.22038e-02, 2.03371e-04
2, 23, 7.87393e-02, 1.00795e+01, 1.14639e+00, 1.14639e+00, -6.19000e+02, 4.78261e-01, 7.00315e-02, 2.03371e-04
3, 35, 1.19821e-01, 1.00690e+01, 1.80147e+00, 1.80147e+00, -6.19000e+02, 3.42857e-01, 1.22066e-01, 2.03371e-04
4, 47, 1.60902e-01, 1.00615e+01, 2.56573e+00, 2.56573e+00, -6.19000e+02, 2.55319e-01, 1.86596e-01, 2.03371e-04
5, 60, 2.05407e-01, 1.00544e+01, 3.38458e+00, 3.38458e+00, -6.19000e+02, 2.16667e-01, 2.54472e-01, 2.03371e-04
6, 72, 2.46488e-01, 1.00515e+01, 4.14883e+00, 4.14883e+00, -6.19000e+02, 1.66667e-01, 3.44582e-01, 2.03371e-04
7, 84, 2.87570e-01, 1.00487e+01, 4.69473e+00, 4.69473e+00, -6.19000e+02, 1.42857e-01, 4.48941e-01, 2.03371e-04
8, 95, 3.25227e-01, 1.00484e+01, 5.29522e+00, 5.29522e+00, -6.19000e+02, 1.15789e-01, 5.05957e-01, 2.03371e-04
9, 107, 3.66309e-01, 1.00474e+01, 6.27784e+00, 6.27784e+00, -6.19000e+02, 1.12150e-01, 5.24225e-01, 2.03371e-04
10, 118, 4.03967e-01, 1.00451e+01, 6.55079e+00, 6.55079e+00, -6.19000e+02, 9.32203e-02, 5.47185e-01, 2.03371e-04
11, 130, 4.45048e-01, 1.00404e+01, 7.09669e+00, 7.09669e+00, -6.19000e+02, 9.23077e-02, 5.47864e-01, 2.03371e-04
12, 143, 4.89553e-01, 1.00351e+01, 7.69718e+00, 7.69718e+00, -6.19000e+02, 9.09091e-02, 5.97105e-01, 2.03371e-04
13, 155, 5.30634e-01, 1.00305e+01, 8.89816e+00, 8.89816e+00, -6.19000e+02, 9.03226e-02, 5.54954e-01, 2.03371e-04
14, 166, 5.68292e-01, 1.00251e+01, 9.49865e+00, 9.49865e+00, -6.19000e+02, 1.02410e-01, 6.20501e-01, 2.03371e-04
15, 179, 6.12797e-01, 1.00175e+01, 1.00991e+01, 1.00991e+01, -6.19000e+02, 1.34078e-01, 6.20824e-01, 2.03371e-04
16, 191, 6.53878e-01, 1.00087e+01, 1.06996e+01, 1.06996e+01, -6.19000e+02, 1.57068e-01, 6.30610e-01, 2.03371e-04
17, 201, 6.88113e-01, 1.00042e+01, 1.08634e+01, 1.08634e+01, -6.19000e+02, 1.39303e-01, 6.57402e-01, 2.03371e-04
18, 212, 7.25771e-01, 9.99973e+00, 1.12455e+01, 1.12455e+01, -6.19000e+02, 1.65094e-01, 7.00339e-01, 2.03371e-04
19, 224, 7.66852e-01, 9.99163e+00, 1.22827e+01, 1.22827e+01, -6.19000e+02, 1.87500e-01, 6.94814e-01, 2.03371e-04
20, 237, 8.11357e-01, 9.98572e+00, 1.33199e+01, 1.33199e+01, -6.19000e+02, 2.06751e-01, 7.22904e-01, 2.03371e-04
21, 248, 8.49015e-01, 9.98053e+00, 1.35383e+01, 1.35383e+01, -6.19000e+02, 2.09677e-01, 7.56714e-01, 2.03371e-04
22, 260, 8.90096e-01, 9.97063e+00, 1.45209e+01, 1.45209e+01, -6.19000e+02, 2.30769e-01, 7.47726e-01, 2.03371e-04
23, 273, 9.34601e-01, 9.96356e+00, 1.55035e+01, 1.55035e+01, -6.19000e+02, 2.45421e-01, 8.50957e-01, 2.03371e-04
24, 283, 9.68835e-01, 9.95477e+00, 1.68137e+01, 1.68137e+01, -6.19000e+02, 2.40283e-01, 7.42357e-01, 2.03371e-04
25, 292, 9.99646e-01, 9.95205e+00, 1.64316e+01, 1.64316e+01, -6.19000e+02, 2.39726e-01, 8.71711e-01, 2.03371e-04
26, 304, 1.04073e+00, 9.94380e+00, 1.65407e+01, 1.65407e+01, -6.19000e+02, 2.76316e-01, 8.92701e-01, 2.03371e-04
27, 318, 1.08866e+00, 9.93653e+00, 1.69775e+01, 1.69775e+01, -6.19000e+02, 2.98742e-01, 9.08449e-01, 2.03371e-04
28, 329, 1.12631e+00, 9.93215e+00, 1.85606e+01, 1.85606e+01, -6.19000e+02, 2.91793e-01, 8.98784e-01, 2.03371e-04
29, 342, 1.17082e+00, 9.92232e+00, 1.94340e+01, 1.94340e+01, -6.19000e+02, 2.95322e-01, 9.55201e-01, 2.03371e-04
30, 353, 1.20848e+00, 9.91176e+00, 2.02529e+01, 2.02529e+01, -6.19000e+02, 3.03116e-01, 9.54769e-01, 2.03371e-04
31, 364, 1.24613e+00, 9.90310e+00, 2.05804e+01, 2.05804e+01, -6.19000e+02, 3.04945e-01, 9.89822e-01, 2.03371e-04
32, 377, 1.29064e+00, 9.89059e+00, 2.18906e+01, 2.18906e+01, -6.19000e+02, 3.20955e-01, 1.05435e+00, 2.03371e-04
33, 387, 1.32487e+00, 9.88565e+00, 2.31461e+01, 2.31461e+01, -6.19000e+02, 3.35917e-01, 1.07252e+00, 2.03371e-04
34, 401, 1.37280e+00, 9.87560e+00, 2.26002e+01, 2.26002e+01, -6.19000e+02, 3.54115e-01, 1.06469e+00, 2.03371e-04
35, 411, 1.40704e+00, 9.87488e+00, 2.35828e+01, 2.35828e+01, -6.19000e+02, 3.57664e-01, 1.12858e+00, 2.03371e-04
36, 422, 1.44469e+00, 9.86901e+00, 2.53297e+01, 2.53297e+01, -6.19000e+02, 3.60190e-01, 1.14089e+00, 2.03371e-04
37, 436, 1.49262e+00, 9.85800e+00, 2.69128e+01, 2.69128e+01, -6.19000e+02, 3.69266e-01, 1.18040e+00, 2.03371e-04
38, 449, 1.53713e+00, 9.85144e+00, 2.77863e+01, 2.77863e+01, -6.19000e+02, 3.71938e-01, 1.20245e+00, 2.03371e-04
39, 460, 1.57479e+00, 9.84439e+00, 2.99153e+01, 2.99153e+01, -6.19000e+02, 3.78261e-01, 1.21528e+00, 2.03371e-04
40, 473, 1.61929e+00, 9.83945e+00, 3.06795e+01, 3.06795e+01, -6.19000e+02, 3.91121e-01, 1.28824e+00, 2.03371e-04
41, 482, 1.65010e+00, 9.82871e+00, 3.12800e+01, 3.12800e+01, -6.19000e+02, 3.94191e-01, 1.20316e+00, 2.03371e-04
